,year,state_fips_code,county_fips_code,pred_grams_oxy
7887,2015,30,67,96254.57465152178
7888,2015,30,103,64478.98282922848
7889,2015,30,5,77049.14490976768
7890,2015,30,97,84043.45233075984
7891,2015,30,99,86765.38795662689
7892,2015,30,79,66254.19172932388
7893,2015,30,35,93001.23233001691
7894,2015,30,25,81089.5279516871
7895,2015,30,37,61720.1017952885
7896,2015,30,93,93231.07353550776
7897,2015,30,95,90073.30906725202
7898,2015,30,43,92632.65084658164
7899,2015,30,39,84646.17250841664
7900,2015,30,107,74200.75152415349
7901,2015,30,57,91245.11850539548
7902,2015,30,91,81672.56919673676
7903,2015,30,11,63003.34909497438
7904,2015,30,3,84522.41043129365
7905,2015,30,47,100223.59593067276
7906,2015,30,49,104519.37277395884
7907,2015,30,73,102009.2820459649
7908,2015,30,111,310422.5987005163
7909,2015,30,63,290109.4167262994
7910,2015,30,81,110368.38737977418
7911,2015,30,105,93607.0761854181
7912,2015,30,13,240794.56118088544
7913,2015,30,27,94756.33012973955
7914,2015,30,33,80754.74278953482
7915,2015,30,61,99887.1954909657
7916,2015,30,69,68672.23940907899
7917,2015,30,77,91122.20553199406
7918,2015,30,89,113911.1967617119
7919,2015,30,109,87877.98587773481
7920,2015,30,31,274606.01781767496
7921,2015,30,59,81403.35002333765
7922,2015,30,9,94043.97978044939
7923,2015,30,1,88501.47621942693
7924,2015,30,29,292906.9978901113
7925,2015,29,119,77041.92576245185
7926,2015,29,157,95383.74189294556
7927,2015,30,65,84239.66565162495
7928,2015,31,83,61914.67137981918
7929,2015,31,185,98375.62220103462
7930,2015,31,19,94880.289735614
7931,2015,31,37,70383.57354037047
7932,2015,31,87,61520.14278019284
7933,2015,31,141,94050.11082187522
7934,2015,31,143,87094.44851596533
7935,2015,31,13,74894.88021330904
7936,2015,31,17,68418.03108060436
7937,2015,31,161,65835.57919563125
7938,2015,31,109,397159.4023098374
7939,2015,31,129,66268.49251380507
7940,2015,31,7,84812.89807604994
7941,2015,51,143,115289.57955107414
7942,2015,51,530,97589.45461170336
7943,2015,51,610,125311.6668586407
7944,2015,51,730,118387.77315390285
7945,2015,51,735,122286.74913533773
7946,2015,51,600,125794.74057018445
7947,2015,51,820,102165.70796881258
7948,2015,51,770,289037.11068451335
7949,2015,51,800,283483.39847955713
7950,2015,51,710,312600.7879359908
7951,2015,51,41,332306.02301906847
7952,2015,51,59,611304.4700025523
7953,2015,53,47,108087.54432209163
7954,2015,53,37,107042.4022568969
7955,2015,53,5,328892.150254401
7956,2015,53,11,347693.77921111224
7957,2015,53,3,101968.47549554554
7958,2015,53,1,102906.00482895573
7959,2015,53,23,84674.55922299619
7960,2015,53,45,121337.56062592831
7961,2015,53,57,340697.4053652955
7962,2015,53,65,118935.10654342953
7963,2015,53,63,411415.2237665765
7964,2015,53,43,92814.17455349275
7965,2015,53,7,113157.93341966714
7966,2015,53,31,149896.60897241582
7967,2015,53,35,322698.4250598602
7968,2015,53,33,593689.9927608939
7969,2015,53,49,114818.38538178436
7970,2015,53,51,116432.5910740742
7971,2015,53,55,129418.86925452242
7972,2015,53,59,101786.74423913745
7973,2015,53,75,103970.11525029162
7974,2015,53,77,328329.0687901677
7975,2015,53,9,184780.05196089062
7976,2015,53,15,301356.23859981773
7977,2015,53,19,112779.74200512934
7978,2015,53,41,131702.1265950047
7979,2015,53,17,103301.94663470454
7980,2015,53,29,314635.9737621972
7981,2015,53,53,406768.47190602036
7982,2015,53,21,176358.8547774777
7983,2015,53,71,109749.55672815561
7984,2015,53,73,365194.69521973236
7985,2015,54,23,93822.84127860697
7986,2015,51,125,96814.97389895277
7987,2015,54,27,104836.73861480968
7988,2015,54,9,85924.48838444432
7989,2015,54,17,74519.18564448084
7990,2015,54,31,107101.44025202066
7991,2015,54,49,103700.56884216717
7992,2015,54,59,113730.11611123498
7993,2015,54,29,89699.3021752488
7994,2015,54,51,91941.58284926001
7995,2015,54,67,95383.96756974435
7996,2015,54,93,100152.87483821377
7997,2015,54,95,95068.35179774687
7998,2015,54,87,109678.07425975766
7999,2015,31,147,70356.68318618796
8000,2015,31,89,67409.72296353457
8001,2015,31,65,65663.64693685593
8002,2015,31,151,72767.01020619256
8003,2015,31,173,74431.19709442176
8004,2015,31,177,94692.38547698226
8005,2015,31,31,91771.54682717592
8006,2015,31,53,100420.68632370712
8007,2015,31,69,61844.503574820556
8008,2015,31,123,65519.84588853227
8009,2015,31,127,79650.22053005591
8010,2015,31,171,62498.154092100536
8011,2015,31,43,99268.36713451613
8012,2015,31,3,68594.84116016154
8013,2015,31,29,60729.19606242588
8014,2015,31,35,68399.83509354958
8015,2015,31,41,71867.04739703836
8016,2015,31,61,62768.973089091676
8017,2015,31,81,96701.81085006495
8018,2015,31,95,70856.67201180787
8019,2015,31,101,79720.44740587112
8020,2015,31,115,61555.24420059675
8021,2015,31,135,65191.33918884943
8022,2015,31,155,91335.10215562118
8023,2015,31,157,98818.03439770712
8024,2015,31,103,60403.564743019
8025,2015,31,105,63902.20475448719
8026,2015,31,111,106032.48086996867
8027,2015,31,139,74549.7400431377
8028,2015,31,165,62203.099623425805
8029,2015,31,21,70398.64585040133
8030,2015,31,25,93496.90854121948
8031,2015,31,39,92782.4857301088
8032,2015,31,51,67398.08223258084
8033,2015,31,57,64070.22802632465
8034,2015,31,75,53549.90849072116
8035,2015,31,63,61823.83869787578
8036,2015,31,55,420254.97266380646
8037,2015,31,77,64467.59802529203
8038,2015,31,79,102906.94233638463
8039,2015,31,85,62778.60807841591
8040,2015,31,131,104677.32658299552
8041,2015,31,145,69051.6033530724
8042,2015,31,27,80632.12512099788
8043,2015,31,45,94247.24965939952
8044,2015,31,97,66809.74042806825
8045,2015,31,33,99251.92510094565
8046,2015,31,47,76071.78036153333
8047,2015,31,71,63251.554066333745
8048,2015,31,117,81123.07409708839
8049,2015,31,125,63346.395408789125
8050,2015,31,167,90553.73606766452
8051,2015,31,175,63588.25252178736
8052,2015,32,1,102192.54909281584
8053,2015,32,5,109737.24355680842
8054,2015,32,27,104064.7375572619
8055,2015,32,11,65188.704797237035
8056,2015,32,13,98235.0381864119
8057,2015,32,33,95728.67732210964
8058,2015,54,21,84097.86889407509
8059,2015,54,53,92411.93657783484
8060,2015,54,63,89861.69545271312
8061,2015,54,73,93237.4892823446
8062,2015,54,11,257544.8255914255
8063,2015,54,37,102210.98775939619
8064,2015,54,45,112713.79051446907
8065,2015,54,71,83766.86851377776
8066,2015,54,33,93324.81071139881
8067,2015,54,69,112165.2959809694
8068,2015,54,13,106689.02692053023
8069,2015,54,65,96739.57356602546
8070,2015,54,81,104443.17350163145
8071,2015,54,79,108132.91364868618
8072,2015,54,1,85745.68252037413
8073,2015,54,47,29880.336041798095
8074,2015,54,99,86520.30693121556
8075,2015,54,35,102440.9735244244
8076,2015,54,55,95135.17256660966
8077,2015,54,97,103188.86818030385
8078,2015,54,101,84656.78760622781
8079,2015,54,3,326342.2404471389
8080,2015,54,19,99343.98073402923
8081,2015,55,51,106167.99245928127
8082,2015,55,19,104783.63233593211
8083,2015,55,109,320288.25938051863
8084,2015,55,83,107739.16884952951
8085,2015,55,69,99883.56122160368
8086,2015,55,135,107337.4812763395
8087,2015,55,5,105304.41184043643
8088,2015,55,113,104384.43211213876
8089,2015,55,47,101358.353314449
8090,2015,55,99,98508.75775261005
8091,2015,55,77,93456.03258540064
8092,2015,55,75,116662.91898926272
8093,2015,55,79,428492.9678570481
8094,2015,55,101,288732.69601573877
8095,2015,55,139,277307.4181801635
8096,2015,55,41,99727.59827031576
8097,2015,55,45,97452.89251246866
8098,2015,55,107,101591.5231830581
8099,2015,55,115,104056.17954586085
8100,2015,54,91,79328.8266365035
8101,2015,54,107,300771.7028042356
8102,2015,55,67,109969.89804954088
8103,2015,55,87,287028.022779941
8104,2015,55,123,94096.0779528637
8105,2015,55,21,107627.7998665694
8106,2015,55,61,92883.01298937229
8107,2015,55,9,302451.99931644025
8108,2015,55,35,278080.86048039555
8109,2015,55,85,110591.61755999952
8110,2015,55,95,105785.05171502952
8111,2015,55,129,96265.15261165507
8112,2015,55,133,334956.5889294568
8113,2015,55,127,297165.052409362
8114,2015,55,23,94812.37452555499
8115,2015,55,57,107936.79539701255
8116,2015,32,29,87148.95144048591
8117,2015,32,3,452478.74956220115
8118,2015,32,19,122261.92415800896
8119,2015,33,5,270741.10216427495
8120,2015,33,9,275851.24069795856
8121,2015,33,15,461042.56472024636
8122,2015,33,19,104225.01214680463
8123,2015,33,11,331759.94265123486
8124,2015,33,7,99550.7866997828
8125,2015,33,3,103170.12994977774
8126,2015,34,21,407250.67905675253
8127,2015,34,11,351738.6070253557
8128,2015,34,35,457695.8989878629
8129,2015,34,29,409505.08538706024
8130,2015,34,1,340232.6877384545
8131,2015,34,23,581295.0061523621
8132,2015,34,33,108286.74104305841
8133,2015,34,9,382194.9878463349
8134,2015,34,7,387338.00122344116
8135,2015,34,39,532056.0797033941
8136,2015,34,17,565573.9182888467
8137,2015,34,19,437526.6786090884
8138,2015,34,27,585536.7792158831
8139,2015,35,23,82733.3845192386
8140,2015,35,31,101655.5210474953
8141,2015,35,43,295438.8738646205
8142,2015,35,17,102115.26360863601
8143,2015,35,9,106619.36401755511
8144,2015,35,15,110148.27901166715
8145,2015,35,33,94462.37919910057
8146,2015,32,7,109627.41108907606
8147,2015,32,23,128200.57537919363
8148,2015,35,45,286587.3445347102
8149,2015,28,9,85153.83085688243
8150,2015,28,37,83223.28375696822
8151,2015,28,27,97986.99938065765
8152,2015,28,61,90142.17612655528
8153,2015,28,67,99005.69234688749
8154,2015,28,147,93303.8346258782
8155,2015,28,95,86803.39248521738
8156,2015,28,115,80504.25196839479
8157,2015,28,51,92499.31644910885
8158,2015,28,5,86707.62048278381
8159,2015,28,89,283868.6280045571
8160,2015,28,13,84225.66859631203
8161,2015,28,91,89023.9838335701
8162,2015,28,141,86625.50049474936
8163,2015,28,153,90428.68272654235
8164,2015,28,41,85300.89942651881
8165,2015,28,93,87730.7096411649
8166,2015,28,119,87627.589461657
8167,2015,28,109,117069.94193248617
8168,2015,28,79,84882.6854115456
8169,2015,28,99,86324.59731678368
8170,2015,28,121,331790.7421934037
8171,2015,28,151,97617.76544313574
8172,2015,28,77,90932.91363362648
8173,2015,28,111,86304.7190419148
8174,2015,55,131,274577.59213027207
8175,2015,55,17,105494.13781358948
8176,2015,55,25,421108.3933995608
8177,2015,55,31,105545.85402941798
8178,2015,55,53,99475.50919410135
8179,2015,55,49,94156.63514313263
8180,2015,55,89,279956.2018807071
8181,2015,55,97,165133.19858897783
8182,2015,55,105,285902.37998660345
8183,2015,55,119,89887.41495624384
8184,2015,55,1,103325.70528648348
8185,2015,55,7,111636.20722356277
8186,2015,55,81,102959.76049358952
8187,2015,55,141,285684.8769571134
8188,2015,55,3,109474.62503706718
8189,2015,55,37,84807.38756838626
8190,2015,55,55,277450.78028065717
8191,2015,56,5,98054.04091597117
8192,2015,56,23,100495.68097601284
8193,2015,56,25,273054.6807516393
8194,2015,56,9,95538.32652577285
8195,2015,56,27,82575.30083733765
8196,2015,56,37,106381.48332974083
8197,2015,48,241,88714.75161747317
8198,2015,48,245,350579.4496054551
8199,2015,48,271,70087.71349971922
8200,2015,48,359,60906.7280343205
8201,2015,48,279,93852.26181546738
8202,2015,48,295,66227.33086471907
8203,2015,48,307,71418.90594411198
8204,2015,48,319,84279.48798718135
8205,2015,48,125,48156.96257009491
8206,2015,48,287,98588.5610402643
8207,2015,48,439,419186.90587134054
8208,2015,55,111,101385.45507968953
8209,2015,48,1,82242.53107288695
8210,2015,48,139,327649.97029637743
8211,2015,48,239,75451.15523570825
8212,2015,48,265,102620.78125638467
8213,2015,48,331,79687.01762132546
8214,2015,48,93,77393.43306464118
8215,2015,48,145,78862.43832464209
8216,2015,48,47,78331.10741241947
8217,2015,48,15,101682.12575742042
8218,2015,48,261,1948.9159589489846
8219,2015,48,89,98699.18866267322
8220,2015,48,409,92708.50936316632
8221,2015,48,381,331381.5118945947
8222,2015,48,411,69880.44623414263
8223,2015,48,413,67330.7709588577
8224,2015,48,507,54906.14243018866
8225,2015,48,57,96836.62168844629
8226,2015,48,155,66001.08833126399
8227,2015,48,175,98934.95637751312
8228,2015,48,193,74909.69459443634
8229,2015,48,335,49704.244931613204
8230,2015,48,449,84079.31355642762
8231,2015,48,285,96411.26863555731
8232,2015,48,445,76867.91987749317
8233,2015,48,497,108637.56926832715
8234,2015,17,201,322953.5737565679
8235,2015,17,147,95651.94038076008
8236,2015,17,153,86974.14971754019
8237,2015,17,169,71965.24029173906
8238,2015,17,175,77288.1489336064
8239,2015,17,45,78240.53239661756
8240,2015,17,5,109505.02973576817
8241,2015,17,7,105650.7662160708
8242,2015,12,45,101313.06318361248
8243,2015,12,97,341803.24992605654
8244,2015,12,131,110989.3821693848
8245,2015,12,65,102319.16761702867
8246,2015,12,49,88986.84672145288
8247,2015,12,95,485388.1206475923
8248,2015,12,41,96413.62535268678
8249,2015,12,1,341321.9558538864
8250,2015,12,15,307297.61976154975
8251,2015,17,11,117406.12983088613
8252,2015,17,15,77077.49599061806
8253,2015,17,29,85926.6908417412
8254,2015,17,33,77935.80819602868
8255,2015,17,83,95488.72342721542
8256,2015,17,155,90893.2084991628
8257,2015,17,39,99414.96359440473
8258,2015,17,51,87426.44994405238
8259,2015,17,103,108730.38562205866
8260,2015,17,107,92424.44750601932
8261,2015,17,117,84958.34491890203
8262,2015,17,159,76582.90903455492
8263,2015,17,189,95740.8063042686
8264,2015,17,135,87936.6915632549
8265,2015,17,1,112377.03776972466
8266,2015,17,27,105139.9910652324
8267,2015,17,47,72647.72217124187
8268,2015,17,81,89497.37804681477
8269,2015,17,183,101050.29176809739
8270,2015,17,199,98852.19981322763
8271,2015,17,23,84816.10187101715
8272,2015,17,49,99328.60985726523
8273,2015,17,57,87827.03012417545
8274,2015,17,65,74990.82437283365
8275,2015,17,73,115379.26331798617
8276,2015,17,87,95746.72237517363
8277,2015,17,97,410437.0764490657
8278,2015,17,105,110240.22795275864
8279,2015,17,171,67328.54703449913
8280,2015,17,17,77252.6895561617
8281,2015,17,187,81007.7837121555
8282,2015,18,69,94337.55104296011
8283,2015,18,91,336399.99044172786
8284,2015,18,181,100974.98801526574
8285,2015,18,73,102047.58338426118
8286,2015,18,101,75186.13281878812
8287,2015,18,145,108007.29110950968
8288,2015,18,137,101436.62733817419
8289,2015,18,153,80158.88907296251
8290,2015,18,159,94036.35443726862
8291,2015,18,167,282447.4903713012
8292,2015,18,173,198028.27264208347
8293,2015,18,33,101151.84059357557
8294,2015,18,5,272785.36640367494
8295,2015,18,139,84058.49921276586
8296,2015,18,49,77927.75783943546
8297,2015,18,89,413223.72132964834
8298,2015,18,113,100768.38691857558
8299,2015,18,1,99854.14387087808
8300,2015,18,41,86245.51891822639
8301,2015,18,63,289798.13465660607
8302,2015,18,37,96047.87855447117
8303,2015,18,53,93641.31805475954
8304,2015,18,59,275442.720807725
8305,2015,18,67,280125.59789549955
8306,2015,21,5,93317.60715507323
8307,2015,21,27,83049.44707393751
8308,2015,21,71,94225.34881531663
8309,2015,21,73,100723.64190568717
8310,2015,21,117,284561.18890857766
8311,2015,1,37,83967.15396764743
8312,2015,1,45,100214.84787664986
8313,2015,1,65,90919.15825293511
8314,2015,1,55,288522.5026818059
8315,2015,1,49,98782.24310130232
8316,2015,1,53,89049.48687472571
8317,2015,1,75,82125.44383659748
8318,2015,1,111,84508.87086691696
8319,2015,1,13,91330.41318468987
8320,2015,1,97,376822.86364417756
8321,2015,1,105,96340.39863277451
8322,2015,1,127,102716.78969996558
8323,2015,1,29,106926.22436692979
8324,2015,1,35,92590.20812577057
8325,2015,1,63,110771.66459245518
8326,2015,1,5,95792.81721423242
8327,2015,1,7,111533.98026095306
8328,2015,1,11,84601.74895185576
8329,2015,1,15,311458.04330185836
8330,2015,1,17,85938.18269476428
8331,2015,1,57,87597.4270150283
8332,2015,1,95,298238.8184488134
8333,2015,1,9,113716.4994843556
8334,2015,1,89,336889.28940178757
8335,2015,1,1,108508.43054500048
8336,2015,1,61,84326.3858654422
8337,2015,1,131,115296.32915577604
8338,2015,2,60,94866.3343631278
8339,2015,2,150,100194.98257444285
8340,2015,2,50,120522.9443410752
8341,2015,2,185,95733.61673477413
8342,2015,2,90,279724.8688175749
8343,2015,2,170,296364.45482997934
8344,2015,2,180,127160.06445013259
8345,2015,2,100,94811.71053930935
8346,2015,2,282,87392.00764142614
8347,2015,2,164,113398.78896435522
8348,2015,2,240,110086.1211108023
8349,2015,2,20,481785.2867030176
8350,2015,2,13,82586.31594486088
8351,2015,2,261,101686.13873574957
8352,2015,2,122,111647.45180223581
8353,2015,2,230,135158.6382228384
8354,2015,2,198,126320.68390755233
8355,2015,2,195,90075.48019032532
8356,2015,2,158,128189.95663042316
8357,2015,4,13,404367.72481780255
8358,2015,4,7,112074.75870247566
8359,2015,4,23,131827.0537256512
8360,2015,18,115,91339.43403581444
8361,2015,18,119,103229.2813039513
8362,2015,18,121,77638.9161723354
8363,2015,18,135,77055.45215664343
8364,2015,18,183,96567.21547022015
8365,2015,21,147,94305.01983843799
8366,2015,21,151,169677.48387225348
8367,2015,21,153,94942.69916621558
8368,2015,21,169,81731.44081598346
8369,2015,21,189,89592.41271292926
8370,2015,21,205,110253.3585145784
8371,2015,21,213,107163.59438950314
8372,2015,21,217,88408.35916221883
8373,2015,21,49,102541.88878091809
8374,2015,21,219,73159.23468808732
8375,2015,21,39,70449.9317884155
8376,2015,21,41,92238.84491403373
8377,2015,21,53,89561.77040701946
8378,2015,21,65,85410.66766025062
8379,2015,22,83,94627.63870065633
8380,2015,22,99,101303.58796274677
8381,2015,22,127,91821.18227768085
8382,2015,22,33,374912.27007934696
8383,2015,22,3,88676.27548748828
8384,2015,22,65,93020.65610727131
8385,2015,22,93,105742.9652247965
8386,2015,22,43,89304.60717509846
8387,2015,22,51,373626.10401396645
8388,2015,22,11,108811.53810689085
8389,2015,22,15,335287.9677771546
8390,2015,22,37,101614.57491240831
8391,2015,22,95,104140.6927875768
8392,2015,22,73,355577.05727677926
8393,2015,22,79,309600.873994848
8394,2015,22,97,106133.16027476288
8395,2015,22,105,309600.873994848
8396,2015,22,101,91591.50587696821
8397,2015,22,123,114610.04978668323
8398,2015,22,111,89326.22079237661
8399,2015,22,21,91643.9161441328
8400,2015,22,35,81503.37347483926
8401,2015,22,55,340191.00216565863
8402,2015,22,39,90482.1566360797
8403,2015,22,61,107548.48912208097
8404,2015,22,87,102807.02927339432
8405,2015,22,119,94521.32830523734
8406,2015,22,121,103141.9324096748
8407,2015,22,47,107553.02261806473
8408,2015,22,81,84827.01800745324
8409,2015,22,67,114152.01449258663
8410,2015,22,71,359013.38067419606
8411,2015,22,109,285121.75773341337
8412,2015,22,19,344041.45801642304
8413,2015,22,27,84157.76928438022
8414,2015,22,9,89825.95655345963
8415,2015,22,7,112816.4865294164
8416,2015,22,77,109947.87137865217
8417,2015,22,113,98089.9189646205
8418,2015,22,57,259249.0203890703
8419,2015,22,29,96615.16408579898
8420,2015,22,59,86906.64494100954
8421,2015,4,12,87494.93125801175
8422,2015,4,15,352538.7939398195
8423,2015,4,5,297565.6218397626
8424,2015,4,25,336680.68214111554
8425,2015,4,11,82660.0104793547
8426,2015,4,21,361017.22937067447
8427,2015,5,99,78493.96411584463
8428,2015,5,37,80175.61772506061
8429,2015,5,39,82997.02121472053
8430,2015,5,27,85675.23210423591
8431,2015,5,125,321621.3192519512
8432,2015,5,141,88696.00533825032
8433,2015,5,65,85386.68469648529
8434,2015,12,85,344975.8174524903
8435,2015,12,115,402588.6418896536
8436,2015,12,17,357272.3593007044
8437,2015,12,113,295574.5192052252
8438,2015,12,11,441859.5513513809
8439,2015,12,87,135177.9458126538
8440,2015,13,291,105327.09166615717
8441,2015,13,311,102411.16064592527
8442,2015,13,223,287453.3434482446
8443,2015,13,245,363124.0441263821
8444,2015,13,19,91089.7751736951
8445,2015,13,13,271405.43496204534
8446,2015,13,65,84358.06955274461
8447,2015,13,131,111690.49796314791
8448,2015,13,313,296320.40383813553
8449,2015,13,193,93116.48917709225
8450,2015,13,145,110291.9502267387
8451,2015,13,321,82742.13027162767
8452,2015,13,93,85879.91837778027
8453,2015,13,307,41104.88066525446
8454,2015,13,125,75054.320443863
8455,2015,13,51,327331.2024402426
8456,2015,13,167,84344.65951089813
8457,2015,13,195,106104.88344562841
8458,2015,13,277,108048.3781586021
8459,2015,13,263,83794.3334014903
8460,2015,13,273,88984.72199060855
8461,2015,13,319,81611.63105647235
8462,2015,13,243,89632.52036321392
8463,2015,13,299,86791.96264539484
8464,2015,13,315,84176.79460358179
8465,2015,13,155,92252.03747521137
8466,2015,13,5,79071.33750356743
8467,2015,13,33,94225.6993183257
8468,2015,13,53,94241.09878422003
8469,2015,13,87,113343.54847647095
8470,2015,13,137,102326.18532986032
8471,2015,13,191,109712.21752359543
8472,2015,13,207,102358.36097050174
8473,2015,13,265,77001.73290948568
8474,2015,13,29,107471.03573164529
8475,2015,13,39,108491.24986050297
8476,2015,13,79,81635.26377007762
8477,2015,13,69,88952.84903159237
8478,2015,13,123,101382.75660530211
8479,2015,13,297,286557.5136825749
8480,2015,13,91,94419.88550908491
8481,2015,18,7,70790.72439495199
8482,2015,18,13,92572.56960307345
8483,2015,18,23,83082.96356211562
8484,2015,18,133,105809.57235846114
8485,2015,18,161,96212.88923437442
8486,2015,18,175,103631.61328117257
8487,2015,18,27,98253.06362199369
8488,2015,18,29,110254.52194071775
8489,2015,18,65,91090.11851902859
8490,2015,18,83,79525.8433278295
8491,2015,18,93,100092.55776844987
8492,2015,18,95,299246.9499501617
8493,2015,18,123,92063.34887421448
8494,2015,18,125,75528.62514218812
8495,2015,18,131,73659.35869537847
8496,2015,18,151,96036.52202095711
8497,2015,18,171,97476.18346976217
8498,2015,18,179,99359.83847422115
8499,2015,18,31,99557.58274249369
8500,2015,18,35,288700.63994512573
8501,2015,18,77,107266.65277654961
8502,2015,18,79,79226.24543141895
8503,2015,18,103,80376.97618959636
8504,2015,18,109,272312.21538003924
8505,2015,18,111,107331.15126514528
8506,2015,18,141,327496.97265997116
8507,2015,18,85,274317.12855067494
8508,2015,18,155,96424.59044036482
8509,2015,18,163,300600.9165059192
8510,2015,18,15,98628.49584319962
8511,2015,18,105,340644.6943025267
8512,2015,18,45,76545.47127546938
8513,2015,18,149,82539.70582426894
8514,2015,18,25,79748.10103743573
8515,2015,18,55,86184.75448759751
8516,2015,18,97,429059.83308848145
8517,2015,19,11,89547.55986013262
8518,2015,19,61,278727.0320766571
8519,2015,19,71,79487.59438872519
8520,2015,19,151,70285.84800745672
8521,2015,19,173,68649.58382706567
8522,2015,19,177,72584.19002449366
8523,2015,19,159,65208.85329825081
8524,2015,19,3,63005.07808511725
8525,2015,19,9,67832.11108354182
8526,2015,19,39,75276.12412037473
8527,2015,19,51,82024.85976736575
8528,2015,19,93,70788.74638040722
8529,2015,19,103,345600.9657135875
8530,2015,19,135,71659.88495240436
8531,2015,19,179,80336.34286416949
8532,2015,19,167,94234.55907685115
8533,2015,19,25,71350.22378953642
8534,2015,19,27,97916.90323992597
8535,2015,19,33,104715.56606438465
8536,2015,19,73,69588.18796733642
8537,2015,19,83,75324.20876398559
8538,2015,19,117,70930.16334249366
8539,2015,19,119,97192.43070323976
8540,2015,5,63,87019.297218702
8541,2015,19,189,72690.95433610267
8542,2015,23,15,109838.03548478238
8543,2015,23,27,110090.75187061798
8544,2015,23,19,338441.724423281
8545,2015,5,79,82631.34355913215
8546,2015,5,83,86518.88642388224
8547,2015,5,53,105532.0684632714
8548,2015,5,35,114557.50925549357
8549,2015,5,47,77289.78697652544
8550,2015,5,45,305236.3796880926
8551,2015,5,109,80826.62990910602
8552,2015,5,69,103362.51534696558
8553,2015,5,89,107547.4026880062
8554,2015,5,97,81328.61791600967
8555,2015,5,127,76137.79739392744
8556,2015,5,129,80340.34483435715
8557,2015,5,131,307283.61494181625
8558,2015,5,33,117108.84433180508
8559,2015,5,7,348689.1591024507
8560,2015,5,17,90990.44408579364
8561,2015,5,59,76050.06662406439
8562,2015,5,71,86268.64202378638
8563,2015,5,77,83634.62378506345
8564,2015,5,87,82138.92302819394
8565,2015,5,49,82365.4000015428
8566,2015,5,61,81447.74488219476
8567,2015,5,93,94917.09028930984
8568,2015,5,117,77505.63592919178
8569,2015,5,139,78780.01566864298
8570,2015,5,23,103707.18862988421
8571,2015,5,25,77216.26294043832
8572,2015,5,57,81280.24323507892
8573,2015,5,135,88101.07084852645
8574,2015,5,143,342690.32938350126
8575,2015,5,3,88826.18560111668
8576,2015,5,31,284703.60669551336
8577,2015,5,73,84176.79460358179
8578,2015,5,105,75605.34470942176
8579,2015,5,111,85552.31504554776
8580,2015,5,133,84430.7738706349
8581,2015,5,13,77938.20213347429
8582,2015,5,11,82371.43424887978
8583,2015,5,75,82775.35775260793
8584,2015,5,113,86518.88642388224
8585,2015,5,29,84258.6029201787
8586,2015,5,101,76639.20128495825
8587,2015,5,81,78812.78055237011
8588,2015,5,85,215362.62797332785
8589,2015,5,91,76509.76591221325
8590,2015,5,123,88538.19417616354
8591,2015,5,145,120355.32500867257
8592,2015,6,47,376804.5685870402
8593,2015,6,43,102474.43119432573
8594,2015,6,115,123063.7892452374
8595,2015,6,13,604566.9134661618
8596,2015,6,35,102244.58746300101
8597,2015,6,99,449964.82761679136
8598,2015,6,97,564519.6956785448
8599,2015,6,103,113013.27369414235
8600,2015,6,51,131281.08111982883
8601,2015,6,69,136513.0553826386
8602,2015,6,67,460443.0955673057
8603,2015,6,17,449261.950113883
8604,2015,19,147,70389.33220921879
8605,2015,19,165,96288.6068502089
8606,2015,19,7,74379.0622638986
8607,2015,19,87,97298.04709678974
8608,2015,19,95,89642.75003179593
8609,2015,19,99,99377.01915871866
8610,2015,19,145,77591.1931432155
8611,2015,19,191,95963.45167075009
8612,2015,19,157,93652.98979004551
8613,2015,19,155,277911.14514665713
8614,2015,19,127,108847.85726690866
8615,2015,19,43,97576.38585911995
8616,2015,19,15,97217.87066352503
8617,2015,19,17,92581.87756660282
8618,2015,19,21,97534.47128367914
8619,2015,19,89,68464.97970643433
8620,2015,19,63,72995.10377492757
8621,2015,19,77,94430.35543728416
8622,2015,19,81,71440.51288343487
8623,2015,19,121,90555.02606279594
8624,2015,19,125,95022.01348251867
8625,2015,19,197,76890.24286428136
8626,2015,19,29,75292.56607325177
8627,2015,19,47,77828.52509825247
8628,2015,19,65,77788.7132911102
8629,2015,19,85,97810.72049145155
8630,2015,19,129,90090.38629358164
8631,2015,19,133,71238.82865217025
8632,2015,19,143,65390.872861089214
8633,2015,19,187,80149.59158793607
8634,2015,19,169,169199.05115310394
8635,2015,19,13,331886.3254735337
8636,2015,19,75,90402.92629429165
8637,2015,19,105,92647.0332374698
8638,2015,19,131,96411.9948020102
8639,2015,19,137,70511.14432070297
8640,2015,19,161,72924.04628044997
8641,2015,19,123,100137.58778901021
8642,2015,19,19,90131.1307884756
8643,2015,19,45,118347.31558898618
8644,2015,19,53,68997.6792410525
8645,2015,19,101,87414.97691100529
8646,2015,19,5,104825.30654807396
8647,2015,19,113,299504.1623857745
8648,2015,19,49,285281.88163920183
8649,2015,19,141,95265.07168637228
8650,2015,20,187,64380.139442062704
8651,2015,20,119,64019.37878026568
8652,2015,20,125,85707.87043839748
8653,2015,20,151,72663.15864892758
8654,2015,20,153,61300.49930826618
8655,2015,20,3,71394.15194095646
8656,2015,20,53,71055.9843907452
8657,2015,20,61,108699.8764894085
8658,2015,20,57,83573.77239976183
8659,2015,20,167,70827.55734105261
8660,2015,20,117,69243.81916796142
8661,2015,20,1,77805.93186933358
8662,2015,20,23,61881.49975271667
8663,2015,20,35,76446.27369847239
