,year,state_fips_code,county_fips_code,pred_grams_hydro
6973,2015,48,111,27140.228260886637
6974,2015,48,157,218292.4716243822
6975,2015,48,235,69375.55235066204
6976,2015,48,489,32253.640237014115
6977,2015,48,115,26648.041805552806
6978,2015,48,397,187241.16165911898
6979,2015,48,441,85831.04508635854
6980,2015,48,447,4843.160858942224
6981,2015,48,471,205586.7240812272
6982,2015,48,499,196809.93858336893
6983,2015,48,7,202771.33890373365
6984,2015,48,79,27075.09991765825
6985,2015,48,81,6888.6264574208935
6986,2015,48,99,76872.81401608052
6987,2015,48,211,195871.4733206497
6988,2015,48,341,34233.274828689384
6989,2015,48,375,77053.4325577012
6990,2015,48,405,28545.002192776014
6991,2015,48,417,7252.8577260351
6992,2015,48,427,55872.91658350901
6993,2015,48,461,27138.86836232869
6994,2015,48,49,34762.90194220333
6995,2015,48,191,27085.38373285763
6996,2015,48,159,45935.05844824647
6997,2015,48,163,30112.45734149662
6998,2015,48,281,196207.9514528498
6999,2015,50,19,200311.39660568873
7000,2015,50,13,190283.47318329517
7001,2015,50,7,184445.8717543364
7002,2015,50,15,192074.79075118317
7003,2015,50,11,184837.17628932625
7004,2015,56,31,201767.48795389393
7005,2015,56,33,193330.72188367255
7006,2015,56,3,196555.1500368491
7007,2015,56,11,193935.5216528209
7008,2015,56,29,192635.48643367257
7009,2015,48,321,36887.77135015159
7010,2015,48,371,26560.74667950537
7011,2015,56,1,199285.15573710392
7012,2015,56,7,196206.25880267256
7013,2015,56,15,201457.97199546767
7014,2015,56,41,196444.65037518315
7015,2015,56,43,198773.63898346058
7016,2015,56,17,198019.5576722324
7017,2015,56,13,198457.53414550185
7018,2015,56,35,192519.64573247847
7019,2015,56,45,193886.37191649457
7020,2015,28,15,27540.031609777543
7021,2015,28,39,51037.62217949104
7022,2015,28,43,31477.720927679024
7023,2015,28,63,31599.7010944012
7024,2015,28,101,30774.17389543315
7025,2015,28,117,31743.796734424846
7026,2015,28,125,27607.745144988956
7027,2015,28,19,28772.74151013387
7028,2015,28,45,203290.2011606757
7029,2015,28,57,30699.142970206714
7030,2015,28,55,4578.304828588268
7031,2015,28,59,195295.477228162
7032,2015,28,83,34918.20535723427
7033,2015,28,143,29248.803380965794
7034,2015,28,21,29920.8993146567
7035,2015,28,47,202109.26210159532
7036,2015,28,75,66254.4703648061
7037,2015,28,85,36090.23324860554
7038,2015,28,127,33977.40061562485
7039,2015,28,159,29473.421906935233
7040,2015,28,7,29543.64993883773
7041,2015,28,73,186788.11230406776
7042,2015,28,81,191236.11502849532
7043,2015,28,135,28293.763761829887
7044,2015,28,129,31039.265935034542
7045,2015,28,149,65886.0972894381
7046,2015,28,23,30087.036636708115
7047,2015,28,97,30148.721752217672
7048,2015,28,105,204218.9449931664
7049,2015,28,17,29177.88272423796
7050,2015,28,155,28088.372787930748
7051,2015,28,3,41214.60780601273
7052,2015,28,25,30841.159737414277
7053,2015,28,31,29236.49170744918
7054,2015,28,53,29870.41323282803
7055,2015,42,43,193804.11325874395
7056,2015,35,27,201650.51709436064
7057,2015,35,5,63767.603047930235
7058,2015,35,25,164612.33881893996
7059,2015,35,49,186201.44593285822
7060,2015,35,59,27253.970996559725
7061,2015,35,51,28602.527685178113
7062,2015,35,53,199477.408818685
7063,2015,35,41,202926.63811404907
7064,2015,35,13,208180.1619679716
7065,2015,35,28,192427.2881861768
7066,2015,35,39,208316.1299626185
7067,2015,35,47,207568.95732087892
7068,2015,35,61,196561.90282102863
7069,2015,35,57,96312.88401152474
7070,2015,35,1,230916.00194565608
7071,2015,35,35,74473.24377213098
7072,2015,35,6,33445.86143927582
7073,2015,35,11,17305.396094131036
7074,2015,35,19,27469.91258853594
7075,2015,35,3,198498.2300995419
7076,2015,36,5,266663.6057931393
7077,2015,36,67,215204.086331901
7078,2015,36,99,34007.740887753265
7079,2015,36,79,183670.38929011894
7080,2015,36,43,55161.39955219011
7081,2015,36,69,186786.89812980304
7082,2015,36,101,68931.38899870584
7083,2015,36,41,196102.472816801
7084,2015,36,13,78790.98149199216
7085,2015,36,47,303175.0726145936
7086,2015,36,107,180083.68598460563
7087,2015,36,73,41668.24290786155
7088,2015,36,91,185007.93689943638
7089,2015,36,21,181434.96208085987
7090,2015,36,49,189921.93083221416
7091,2015,36,119,210220.32810368214
7092,2015,36,25,202388.41181995982
7093,2015,36,57,63960.24479617029
7094,2015,36,85,210622.60277301335
7095,2015,36,89,76450.65995840836
7096,2015,36,109,186697.09539673442
7097,2015,36,113,186449.234355713
7098,2015,36,23,138315.40529946866
7099,2015,36,27,191892.3704196793
7100,2015,36,55,221198.53349840772
7101,2015,36,65,193149.0414898715
7102,2015,36,111,182496.35907380306
7103,2015,36,15,98982.29420844754
7104,2015,36,51,187803.9972595777
7105,2015,36,77,188749.33553995978
7106,2015,36,19,185888.364358537
7107,2015,36,39,187283.0537801421
7108,2015,36,1,196648.81076014592
7109,2015,36,3,49722.252196454065
7110,2015,36,9,61942.941081057135
7111,2015,36,53,187312.66532827768
7112,2015,36,93,186067.13144280305
7113,2015,36,37,110419.8286704956
7114,2015,36,123,196341.4216738547
7115,2015,37,79,30548.036457238824
7116,2015,37,121,202425.33108598908
7117,2015,37,41,201981.80006751727
7118,2015,37,5,201600.1668839617
7119,2015,37,27,146921.10383493901
7120,2015,37,35,196144.40495346198
7121,2015,37,45,106571.15216684468
7122,2015,37,49,194108.67895769537
7123,2015,37,65,54767.40957322616
7124,2015,37,77,185669.47249296895
7125,2015,37,85,195758.83889949534
7126,2015,37,93,196443.59771477035
7127,2015,37,89,195695.93522479534
7128,2015,37,95,27470.399972285315
7129,2015,37,97,186891.33723303446
7130,2015,37,119,212568.00219362267
7131,2015,37,131,30128.977320913673
7132,2015,37,147,200987.97039720486
7133,2015,37,159,196749.05603446197
7134,2015,37,181,45203.72434560292
7135,2015,37,39,202140.52814394518
7136,2015,37,179,187876.62068459348
7137,2015,37,193,192075.88024030268
7138,2015,37,127,196731.44924382865
7139,2015,37,3,202851.3304512452
7140,2015,37,55,193050.36274125573
7141,2015,37,185,26691.97963610478
7142,2015,37,195,191536.46241059536
7143,2015,37,73,195151.18160548992
7144,2015,37,75,200964.06293146018
7145,2015,37,115,201650.51709436064
7146,2015,37,137,199805.4528642902
7147,2015,37,149,200534.11148328317
7148,2015,37,151,198309.73129679533
7149,2015,37,169,187352.6058248124
7150,2015,37,187,29438.13085421316
7151,2015,37,43,199783.38966513536
7152,2015,37,51,215635.79709667154
7153,2015,37,81,232830.69345585612
7154,2015,37,99,204433.2469618846
7155,2015,37,139,201741.33266965748
7156,2015,37,155,78710.7766894677
7157,2015,37,173,206942.0132221606
7158,2015,37,183,207109.50898549304
7159,2015,37,7,31688.700453598307
7160,2015,37,111,47178.14756391926
7161,2015,37,69,191490.80256497033
7162,2015,37,103,27562.61398339604
7163,2015,37,113,203213.8930221352
7164,2015,37,53,192450.83302307848
7165,2015,37,19,193880.16048519537
7166,2015,37,175,201564.7751912086
7167,2015,37,13,199765.76983336697
7168,2015,37,47,55618.46291304579
7169,2015,37,109,193646.59171269537
7170,2015,37,123,32652.829570519105
7171,2015,37,135,183980.51353376976
7172,2015,37,153,48711.01430242023
7173,2015,37,163,56250.40878010722
7174,2015,37,171,192075.88024030268
7175,2015,37,11,201869.7917918233
7176,2015,37,21,209777.64061583966
7177,2015,37,25,188721.79088685825
7178,2015,37,33,32286.66855201815
7179,2015,37,59,188261.44548720028
7180,2015,37,57,197411.965977462
7181,2015,37,61,53415.8831800843
7182,2015,37,63,214685.84192343432
7183,2015,37,91,30461.831560401173
7184,2015,37,105,190125.32146463703
7185,2015,37,129,189058.02691119528
7186,2015,37,141,190003.20673963704
7187,2015,37,191,193578.45750191333
7188,2015,37,165,38663.25044881307
7189,2015,37,189,201044.15992459893
7190,2015,37,83,52410.70467291127
7191,2015,37,1,200351.43344750485
7192,2015,38,89,198043.87443867445
7193,2015,38,103,8086.44169171862
7194,2015,38,13,185484.56646800472
7195,2015,38,61,246118.08380049464
7196,2015,38,105,246323.5925634954
7197,2015,38,7,193700.00684886434
7198,2015,38,43,4726.6044615613555
7199,2015,38,19,7828.0230020136505
7200,2015,38,37,4993.431542700416
7201,2015,38,49,113686.27750490274
7202,2015,38,91,4520.1894844805665
7203,2015,38,5,28503.224182733757
7204,2015,38,45,7819.61461057956
7205,2015,38,59,195850.02038367256
7206,2015,38,25,242924.75105829525
7207,2015,38,51,5692.166477629731
7208,2015,38,63,5531.018542977193
7209,2015,38,79,27358.90723759442
7210,2015,38,99,25553.859242575374
7211,2015,38,9,188059.95880805768
7212,2015,38,3,7631.00367898022
7213,2015,38,35,240326.62345611595
7214,2015,38,53,245829.87368249465
7215,2015,38,55,196713.6872511491
7216,2015,38,69,9771.861253691897
7217,2015,38,75,188129.03279412244
7218,2015,38,11,242984.18460982098
7219,2015,38,15,237569.85189245403
7220,2015,37,177,27794.740012535938
7221,2015,38,47,4520.1894844805665
7222,2015,38,65,193834.9019853559
7223,2015,38,93,206793.22162292618
7224,2015,38,71,45401.06859336623
7225,2015,38,31,5531.018542977193
7226,2015,38,39,4789.481647750555
7227,2015,38,83,4072.80852082623
7228,2015,38,87,29992.91763131808
7229,2015,39,159,185832.50012085435
7230,2015,39,131,33378.859704877475
7231,2015,39,125,28890.859542565984
7232,2015,39,61,225110.748699756
7233,2015,39,49,222481.3072967469
7234,2015,39,101,59754.8757546891
7235,2015,39,157,189863.14593898
7236,2015,39,169,191091.5119328697
7237,2015,39,15,185384.17919182227
7238,2015,39,17,213467.0088017363
7239,2015,47,31,187372.3623156124
7240,2015,47,47,188190.83364233535
7241,2015,47,67,9371.254693535562
7242,2015,47,73,156811.24514256732
7243,2015,47,91,196468.66174209845
7244,2015,47,103,197660.67660931117
7245,2015,47,111,51540.84068321483
7246,2015,47,127,193071.57575760662
7247,2015,47,147,186788.11230406776
7248,2015,47,51,197123.99754635894
7249,2015,47,9,194820.64350546204
7250,2015,47,57,28269.550464345593
7251,2015,47,55,133555.23007325226
7252,2015,47,97,33474.05042272556
7253,2015,47,99,44472.30467519452
7254,2015,47,113,192039.87572182863
7255,2015,47,115,202456.2283559452
7256,2015,47,133,48834.95074960311
7257,2015,47,137,92496.66408273853
7258,2015,47,181,30223.269969039015
7259,2015,47,187,196996.4024626039
7260,2015,47,3,198220.33694134443
7261,2015,47,59,191773.54898038736
7262,2015,47,35,191702.7359539023
7263,2015,47,175,8543.637250933054
7264,2015,47,25,53612.16021214941
7265,2015,47,81,31059.125943629027
7266,2015,47,85,103537.51630668735
7267,2015,47,141,196505.79346330275
7268,2015,47,155,196104.59382282867
7269,2015,47,161,207192.8919979233
7270,2015,47,23,134074.1104914503
7271,2015,47,39,10566.513291492643
7272,2015,47,87,33500.30919966383
7273,2015,47,109,30742.89381670516
7274,2015,47,145,194265.67293820035
7275,2015,47,11,196864.89104012868
7276,2015,47,63,197269.57055460263
7277,2015,47,173,96449.36836997088
7278,2015,47,71,31749.621541075554
7279,2015,47,21,187730.82563963535
7280,2015,47,19,156189.59255860117
7281,2015,47,43,190164.4962430891
7282,2015,47,129,29647.121392887853
7283,2015,47,123,198268.39932629306
7284,2015,47,79,38416.16604394945
7285,2015,47,33,28927.440829219202
7286,2015,47,95,27382.916800922998
7287,2015,47,93,224144.558315556
7288,2015,47,107,188752.17811177432
7289,2015,47,117,196948.2224209452
7290,2015,47,143,108099.88068971885
7291,2015,47,151,30733.424503266277
7292,2015,47,1,195545.5242476953
7293,2015,47,49,25178.17576447023
7294,2015,47,53,53518.77467245306
7295,2015,47,69,31304.11239579812
7296,2015,47,105,184634.76188971684
7297,2015,47,149,214034.4512021696
7298,2015,47,159,194676.0841982701
7299,2015,47,189,187551.2859027697
7300,2015,47,171,103927.59627695309
7301,2015,39,67,11580.743377632352
7302,2015,39,83,189490.283306137
7303,2015,39,89,186661.1951834364
7304,2015,39,139,84598.27454898511
7305,2015,39,163,12092.40793226064
7306,2015,39,19,194425.10249994777
7307,2015,39,63,191365.16012636968
7308,2015,39,25,187989.75318096022
7309,2015,42,55,186522.05155536774
7310,2015,42,119,197079.24657418102
7311,2015,42,127,183865.98757309318
7312,2015,29,71,194056.25573249537
7313,2015,42,9,189604.2093288352
7314,2015,42,89,185672.02934750303
7315,2015,42,61,202240.19111761186
7316,2015,42,125,186156.20723256972
7317,2015,42,101,262717.0333227727
7318,2015,42,133,212668.71651169754
7319,2015,42,63,117820.71114518718
7320,2015,42,41,188498.4559034364
7321,2015,42,3,221114.48738262255
7322,2015,42,129,212462.57089206227
7323,2015,42,53,27190.04721753594
7324,2015,42,13,190871.74389915582
7325,2015,42,73,69294.59608637576
7326,2015,42,15,189220.68963635463
7327,2015,42,21,76662.0176657639
7328,2015,42,29,211373.5418326367
7329,2015,42,11,214829.05025469756
7330,2015,42,87,49311.903369543805
7331,2015,29,129,8190.8156052200675
7332,2015,29,229,26833.392170641037
7333,2015,29,47,202583.11721832675
7334,2015,29,65,12255.001578751113
7335,2015,29,195,31025.558071058345
7336,2015,29,227,5007.915596925451
7337,2015,29,79,9279.468400244343
7338,2015,29,141,195499.91173479962
7339,2015,29,179,8134.764808057363
7340,2015,29,189,210876.20595849305
7341,2015,29,209,206475.8046657452
7342,2015,29,9,197916.67653224515
7343,2015,29,19,193769.91092323826
7344,2015,29,51,186697.09539673442
7345,2015,29,55,197072.88882669515
7346,2015,29,93,9846.563357570567
7347,2015,29,117,30923.22219172015
7348,2015,29,135,193392.36383887302
7349,2015,29,155,29237.126110421563
7350,2015,29,159,64630.396336098456
7351,2015,29,203,8498.130940409408
7352,2015,29,175,29116.427926921446
7353,2015,29,69,34753.54494149861
7354,2015,39,39,192494.4628407571
7355,2015,39,71,60743.61786640656
7356,2015,39,69,192666.51683047012
7357,2015,39,81,61782.14484108638
7358,2015,39,133,187286.43932833444
7359,2015,39,137,195923.80701551493
7360,2015,39,13,67683.90076236798
7361,2015,39,27,202400.31299741895
7362,2015,39,47,106275.1082485449
7363,2015,39,127,36159.15373927195
7364,2015,39,129,185987.2958544752
7365,2015,39,97,192197.6068577153
7366,2015,39,119,161766.09778455424
7367,2015,39,143,184506.38396292168
7368,2015,39,161,27214.21160499482
7369,2015,39,167,184565.51954912167
7370,2015,39,11,186180.8899425115
7371,2015,39,37,184020.76823136854
7372,2015,39,123,186581.2995488547
7373,2015,39,65,34178.25532067194
7374,2015,39,79,37823.49865017629
7375,2015,39,77,184360.21463247907
7376,2015,39,9,199667.566349641
7377,2015,39,1,32814.99872680516
7378,2015,39,103,186765.53470543635
7379,2015,39,95,113441.31591167973
7380,2015,39,121,26698.64099153831
7381,2015,39,147,58715.98607791422
7382,2015,39,151,224896.18150267153
7383,2015,39,31,39969.34634157719
7384,2015,39,45,186740.50230843638
7385,2015,39,41,185850.64920611348
7386,2015,39,55,183670.38929011894
7387,2015,39,73,197073.65405689768
7388,2015,39,85,193695.71891529343
7389,2015,39,141,190494.63975478002
7390,2015,39,35,231747.47627053267
7391,2015,39,75,198809.8263585787
7392,2015,39,109,192127.8288678697
7393,2015,39,111,12005.213327813843
7394,2015,39,155,79704.41618695465
7395,2015,39,173,187150.80133503446
7396,2015,39,5,190076.09048113704
7397,2015,40,43,6821.910613828721
7398,2015,40,59,7088.737694967779
7399,2015,40,83,199355.0875256732
7400,2015,40,143,228096.1242422561
7401,2015,40,147,179750.23823048358
7402,2015,40,57,26715.020088812907
7403,2015,40,61,27808.507416930748
7404,2015,40,111,40915.215647148405
7405,2015,40,113,52483.738280148515
7406,2015,40,67,27103.051429923005
7407,2015,40,47,69294.61594291095
7408,2015,40,49,30559.00044091911
7409,2015,40,121,55940.75161110986
7410,2015,40,123,128258.47918484252
7411,2015,40,129,6962.384278895345
7412,2015,40,153,191164.39084829282
7413,2015,40,21,144420.78173646348
7414,2015,40,41,200553.63927855346
7415,2015,40,119,197223.03711192726
7416,2015,40,125,74018.33895483216
7417,2015,40,37,103712.98211188064
7418,2015,40,141,27329.939586096592
7419,2015,40,149,26241.579228412345
7420,2015,40,33,27325.278761443
7421,2015,40,75,26099.316312799434
7422,2015,40,79,52236.85963870109
7423,2015,40,89,33142.99802676774
7424,2015,40,93,27131.335914726624
7425,2015,40,97,95083.75127872749
7426,2015,40,109,230498.78852315608
7427,2015,40,39,201515.80962248103
7428,2015,40,85,25900.472525031666
7429,2015,40,9,199560.76540048316
7430,2015,40,23,28207.926149388644
7431,2015,40,65,28405.062058461328
7432,2015,40,81,36600.71704892155
7433,2015,40,117,28376.51422395456
7434,2015,40,133,30443.111144737686
7435,2015,40,25,4429.203425790442
7436,2015,40,11,26190.134327481665
7437,2015,40,29,27356.16985286285
7438,2015,40,53,6834.889041553526
7439,2015,40,73,195881.7571358491
7440,2015,40,87,198351.2260299135
7441,2015,40,95,29389.84579077039
7442,2015,40,103,26149.120310135833
7443,2015,40,45,6834.889041553526
7444,2015,40,51,180686.66491383323
7445,2015,40,105,26610.66787475534
7446,2015,40,131,186695.88122246973
7447,2015,40,135,42841.266665116476
7448,2015,40,3,27054.369913325907
7449,2015,40,151,25653.53723609862
7450,2015,40,27,207360.73478833627
7451,2015,40,107,28882.477089269385
7452,2015,40,5,28927.440829219202
7453,2015,41,61,200468.44834451436
7454,2015,41,47,222536.24449850485
7455,2015,41,19,201378.41748262872
7456,2015,41,31,200590.56306951438
7457,2015,41,53,186393.01020876775
7458,2015,41,17,186725.04454539352
7459,2015,41,43,195300.83312949535
7460,2015,41,71,183656.48394886777
7461,2015,41,1,201869.7917918233
7462,2015,41,35,200939.27346882873
7463,2015,41,41,200873.4101388159
7464,2015,41,3,186706.45357156207
7465,2015,41,13,202709.2191257988
7466,2015,41,55,199367.38817310077
7467,2015,41,25,28337.831171627273
7468,2015,41,45,202366.3575059452
7469,2015,41,63,203785.1488504079
7470,2015,41,69,193919.7187988489
7471,2015,41,49,195575.18043018196
7472,2015,41,11,196196.02320796062
7473,2015,41,15,198880.69414282727
7474,2015,41,21,192147.50399421557
7475,2015,41,37,206462.57546109578
7476,2015,41,51,211568.90665850774
7477,2015,42,103,184701.64926189315
7478,2015,42,109,197478.73548062623
7479,2015,42,115,196948.23194970188
7480,2015,42,39,101585.00673257347
7481,2015,42,49,195827.55620887148
7482,2015,42,57,196070.09361643327
7483,2015,42,67,199722.1156531547
7484,2015,42,107,75999.84206619757
7485,2015,42,131,195369.89280225572
7486,2015,42,1,186695.88122246973
7487,2015,42,5,57435.952154457445
7488,2015,42,35,197339.72313241186
7489,2015,42,25,184760.76107147022
7490,2015,42,27,188418.36235903445
7491,2015,42,97,103654.74570942059
7492,2015,42,95,197691.63637559352
7493,2015,42,121,55222.9693005865
7494,2015,42,7,190594.70571190302
7495,2015,42,69,198696.87238187154
7496,2015,42,83,41631.692030252394
7497,2015,42,51,77233.2442282073
7498,2015,42,91,210220.32810368214
7499,2015,42,33,68987.97021084714
7500,2015,42,75,187150.80133503446
7501,2015,42,81,194488.43600419536
7502,2015,42,93,196566.63627717682
7503,2015,42,123,42430.56070105405
7504,2015,42,19,186114.48404580305
7505,2015,42,47,13452.995047079552
7506,2015,42,71,216378.4751000976
7507,2015,42,85,147022.59229544108
7508,2015,42,105,31842.60311775691
7509,2015,41,27,192888.84122585476
7510,2015,42,117,202515.2871468019
7511,2015,44,5,182933.12146900306
7512,2015,44,7,224852.52725425604
7513,2015,44,1,180009.22398788805
7514,2015,45,3,201501.2913653953
7515,2015,45,5,28080.488525213077
7516,2015,45,37,195019.64744347084
7517,2015,45,23,38182.97077569956
7518,2015,45,29,49692.15568246107
7519,2015,45,67,35501.07955490328
7520,2015,45,63,214700.40384793433
7521,2015,45,73,196603.9969470287
7522,2015,45,15,195658.61439080257
7523,2015,45,19,216025.87799067982
7524,2015,45,43,195662.63853316204
7525,2015,45,69,32801.55693992247
7526,2015,45,7,208251.28419182857
7527,2015,45,25,49655.68989522981
7528,2015,45,47,102818.41812476703
7529,2015,45,51,217917.15301475488
7530,2015,45,55,190796.97101469533
7531,2015,45,75,67607.24585735894
7532,2015,45,9,34136.10981741128
7533,2015,45,13,183091.44096859347
7534,2015,45,17,31522.01375841049
7535,2015,45,33,33942.91047290723
7536,2015,45,81,34947.25601452259
7537,2015,45,79,227603.88296064775
7538,2015,45,39,30943.211204483476
7539,2015,45,49,30932.76392354958
7540,2015,45,45,218782.30589349306
7541,2015,45,57,194861.68911569536
7542,2015,45,35,186906.47521203442
7543,2015,45,41,198910.24860179532
7544,2015,45,59,67644.63526297678
7545,2015,45,65,196954.08976101
7546,2015,45,77,198216.0395937953
7547,2015,45,87,32246.655109805157
7548,2015,45,89,37053.05884937972
7549,2015,46,3,4435.939585541466
7550,2015,46,51,125153.24584214536
7551,2015,46,123,18983.437485970124
7552,2015,46,137,25780.092013159785
7553,2015,46,115,8003.603695475913
7554,2015,46,9,6879.734528145312
7555,2015,46,11,199119.77616204772
7556,2015,46,47,38717.3545263712
7557,2015,46,57,188141.23490858346
7558,2015,46,71,26583.24549703122
7559,2015,46,33,194559.76481749452
7560,2015,46,69,3938.6302424455043
7561,2015,46,49,4713.6775134222235
7562,2015,46,67,7678.20934049841
7563,2015,46,129,19001.64036174646
7564,2015,46,17,25988.887068191758
7565,2015,46,37,7119.731255415549
7566,2015,46,43,4741.08851578639
7567,2015,45,83,224359.57994480486
7568,2015,46,63,3931.3257492178254
7569,2015,46,89,4749.961500225316
7570,2015,46,109,28161.02948513269
7571,2015,46,119,3938.6302424455043
7572,2015,46,83,235677.75951632147
7573,2015,46,79,194581.60736649454
7574,2015,46,81,200464.93712494988
7575,2015,46,29,198797.80986214985
7576,2015,46,19,199994.98554523938
7577,2015,46,31,27064.14179230481
7578,2015,46,45,235227.94496124916
7579,2015,46,21,3990.9792304826296
7580,2015,46,7,26534.06718669226
7581,2015,46,55,4256.912884867108
7582,2015,46,75,4786.524548659479
7583,2015,46,93,196692.63049884987
7584,2015,46,125,9024.902945682648
7585,2015,46,13,199104.3617253881
7586,2015,46,61,185504.56032399434
7587,2015,46,87,234553.22328099445
7588,2015,46,95,25747.040843876875
7589,2015,46,127,195871.4733206497
7590,2015,46,97,4713.6775134222235
7591,2015,47,177,45444.93568641686
7592,2015,47,179,196430.41602446203
7593,2015,47,183,35165.72704730799
7594,2015,47,5,29879.28843165021
7595,2015,47,7,198705.8571708262
7596,2015,47,13,42551.11070530377
7597,2015,47,15,200054.12613718558
7598,2015,47,83,7830.828306156898
7599,2015,47,119,194868.97617499533
7600,2015,48,373,53654.1574250021
7601,2015,48,391,27209.399691861618
7602,2015,48,467,69987.73389510211
7603,2015,48,55,195571.56219111395
7604,2015,48,487,28030.335839526244
7605,2015,48,317,27416.208807148192
7606,2015,48,383,27169.346275112486
7607,2015,48,501,27533.03323122974
7608,2015,48,189,33640.59794358458
7609,2015,48,419,31817.657042225444
7610,2015,48,387,27809.062849144513
7611,2015,48,399,27271.04801631905
7612,2015,48,435,27257.792629746884
7613,2015,48,451,160785.34253792765
7614,2015,48,469,187264.21684873442
7615,2015,48,481,58805.89166040088
7616,2015,48,485,77811.67405768747
7617,2015,48,33,4799.517639243686
7618,2015,48,315,28043.964480194696
7619,2015,48,323,51210.66293177908
7620,2015,46,101,196955.0735538491
7621,2015,46,103,190277.2677438697
7622,2015,48,181,124098.84693348924
7623,2015,48,297,26102.1653414496
7624,2015,48,363,30724.48107350505
7625,2015,48,255,30094.395673538587
7626,2015,48,123,29819.923893612115
7627,2015,48,59,28136.32682007764
7628,2015,48,67,32160.206865455155
7629,2015,48,183,195277.48703499528
7630,2015,48,313,46344.99583858714
7631,2015,48,303,205546.16703058258
7632,2015,48,257,186788.69187046972
7633,2015,48,259,193735.56811015322
7634,2015,48,153,27287.5382062429
7635,2015,48,17,27286.3728286981
7636,2015,48,71,197410.21569424678
7637,2015,48,27,204729.03812224738
7638,2015,48,61,79461.96364375841
7639,2015,48,117,32069.569898215865
7640,2015,48,141,233675.32862885605
7641,2015,48,283,27313.785157136637
7642,2015,48,443,3558.569128513007
7643,2015,48,457,30449.015314467182
7644,2015,48,483,27101.66519834758
7645,2015,48,9,119474.40103803753
7646,2015,48,43,195927.7102730421
7647,2015,48,215,77547.03352023258
7648,2015,48,423,205749.20975122857
7649,2015,48,227,33099.08602522357
7650,2015,48,333,198703.40021070663
7651,2015,48,337,29630.272502238666
7652,2015,48,365,30457.298170796912
7653,2015,48,403,29653.270238844958
7654,2015,48,421,26805.548716443845
7655,2015,48,437,27314.207429078262
7656,2015,48,231,74266.55151655414
7657,2015,48,63,28043.964480194696
7658,2015,48,195,27303.988725686635
7659,2015,48,187,187482.1115444364
7660,2015,48,77,7827.968839490542
7661,2015,48,205,245819.5898672953
7662,2015,48,217,32645.603311688144
7663,2015,48,293,30321.599348181797
7664,2015,48,347,203634.84741237795
7665,2015,48,369,26300.35410485661
7666,2015,48,367,186822.5409504697
7667,2015,48,377,27697.656885584132
7668,2015,48,465,50843.45441485784
7669,2015,48,109,26582.758113281845
7670,2015,48,135,71796.18295575105
7671,2015,48,169,27293.704910487257
7672,2015,48,173,196031.0753027008
7673,2015,48,185,103637.3196423199
7674,2015,48,85,211998.13614398215
7675,2015,48,5,66811.09627203555
7676,2015,48,101,4355.0742829247965
7677,2015,48,209,190163.11533156023
7678,2015,48,39,213322.29851809755
7679,2015,48,129,6911.6288693101005
7680,2015,48,105,27233.78485634331
7681,2015,48,207,27264.254811759103
7682,2015,48,13,43946.05895111132
7683,2015,48,353,30107.103231978042
7684,2015,48,229,27095.912700024146
7685,2015,48,475,26424.95522825541
7686,2015,48,203,191192.0731099953
7687,2015,48,327,16960.872886577836
7688,2015,48,149,199637.97807514985
7689,2015,48,491,218433.2798639822
7690,2015,48,233,30657.029349111053
7691,2015,48,343,28232.736521228297
7692,2015,48,361,63929.61216774876
7693,2015,48,495,27317.60679032379
7694,2015,48,201,509604.6039066666
7695,2015,48,53,197878.54952504288
7696,2015,48,171,195518.62613671654
7697,2015,48,113,292561.59828798403
7698,2015,48,311,3387.972304521351
7699,2015,48,503,30700.52417508158
7700,2015,48,251,188027.3904474364
7701,2015,48,223,34181.836387782365
7702,2015,48,357,26000.767360526734
7703,2015,48,275,27381.46623390154
7704,2015,48,309,204399.77521928257
7705,2015,48,95,27244.174565109726
7706,2015,48,137,3723.147731450266
7707,2015,48,133,30294.888110978045
7708,2015,48,243,4164.622782845207
7709,2015,48,247,27529.72674911285
7710,2015,48,479,204256.55780643213
7711,2015,48,11,93987.19337449966
7712,2015,48,69,27185.12425683512
7713,2015,48,273,34416.3376649096
7714,2015,48,97,199496.7910964687
7715,2015,48,107,27203.005652726722
7716,2015,48,151,27320.49350909154
7717,2015,48,131,27973.49703124481
7718,2015,48,31,196210.39785817682
7719,2015,50,5,200549.0747029547
7720,2015,50,25,184191.91531005982
7721,2015,50,3,194449.71934298787
7722,2015,50,1,192704.37503191232
7723,2015,50,9,199825.00609213367
7724,2015,50,23,181456.8046298599
7725,2015,49,27,196576.99258584913
7726,2015,49,45,185708.2288928544
7727,2015,49,53,187827.12156683637
7728,2015,49,25,193055.15829729513
7729,2015,49,43,183111.7768119866
7730,2015,49,19,197600.30696429583
7731,2015,49,31,199367.38817310077
7732,2015,49,33,193136.4343978209
7733,2015,49,51,192931.36337584988
7734,2015,49,1,193055.15829729513
7735,2015,49,3,186217.52147306112
7736,2015,49,21,202944.11239700034
7737,2015,49,39,195827.26204649292
7738,2015,49,41,200443.09457594983
7739,2015,49,57,203622.5262257474
7740,2015,49,37,207139.41710671806
7741,2015,49,35,224852.46925498257
7742,2015,49,9,193861.61340703524
7743,2015,49,55,199934.77636040095
7744,2015,48,339,217443.66056084304
7745,2015,48,127,27034.78938960264
7746,2015,49,7,199747.18232755567
7747,2015,49,29,190053.89449229516
7748,2015,49,5,190262.70581936973
