,year,state_fips_code,county_fips_code,pred_qty_hydro
4244,2014,19,31,22259.65636308886
4245,2014,19,67,21423.31605526323
4246,2014,19,115,20825.61007317537
4247,2014,19,91,6518.8187076311115
4248,2014,19,183,34778.820602151776
4249,2014,19,35,6975.3900071884345
4250,2014,19,57,31713.925613137148
4251,2014,19,109,7679.926884249897
4252,2014,19,139,37054.49027156894
4253,2014,19,153,114974.02275508248
4254,2014,19,193,85608.33567459717
4255,2014,19,97,20817.259017224922
4256,2014,19,111,29151.35882750923
4257,2014,19,181,32736.89659356306
4258,2014,19,149,33830.40226881844
4259,2014,19,41,16935.657039742953
4260,2014,19,55,21811.00226728365
4261,2014,19,185,10203.62042041948
4262,2014,19,163,85404.04752311621
4263,2014,20,181,13185.312756891086
4264,2014,20,193,16655.5844680192
4265,2014,20,127,6820.851804278162
4266,2014,20,163,9105.20354820154
4267,2014,20,25,7435.687464971038
4268,2014,20,77,6478.139645373195
4269,2014,20,111,28482.239944700428
4270,2014,20,145,19711.55966755296
4271,2014,26,43,24819.345511302214
4272,2014,26,63,28289.863541116927
4273,2014,26,65,142048.73927209314
4274,2014,20,33,6021.791466660766
4275,2014,20,63,8725.288013743671
4276,2014,20,79,40303.93398778674
4277,2014,20,89,8725.288013743671
4278,2014,20,93,20763.642380432306
4279,2014,20,159,20934.470383546468
4280,2014,20,185,6060.30200528812
4281,2014,20,113,33959.004880731874
4282,2014,20,139,13323.155977495504
4283,2014,20,71,4693.0488639629775
4284,2014,20,31,7870.29920234509
4285,2014,20,37,30542.239288032026
4286,2014,20,51,39932.09823160361
4287,2014,20,73,6478.139645373195
4288,2014,20,99,25418.441855586752
4289,2014,20,107,6710.668512452477
4290,2014,20,173,167820.2437911912
4291,2014,20,175,25972.164303261383
4292,2014,20,157,9024.754726794949
4293,2014,20,65,8400.238137831544
4294,2014,20,91,102089.76172209276
4295,2014,20,45,97091.47380958781
4296,2014,20,179,8598.660914864566
4297,2014,20,121,38664.5648319956
4298,2014,20,199,5201.2404962478595
4299,2014,20,189,22783.736211694522
4300,2014,20,183,8630.422589926617
4301,2014,20,85,33319.6169819368
4302,2014,20,95,8098.043965488715
4303,2014,20,131,19265.88280613787
4304,2014,20,209,130062.67620805658
4305,2014,20,21,26989.427446011294
4306,2014,20,27,6428.522092549462
4307,2014,20,105,8725.288013743671
4308,2014,20,191,25031.576557540713
4309,2014,20,195,8642.646154131913
4310,2014,20,205,6698.075654636162
4311,2014,20,123,10224.767573597523
4312,2014,20,135,8227.116802595876
4313,2014,20,5,24867.662834617622
4314,2014,20,11,22844.52375942891
4315,2014,20,75,12321.663712308527
4316,2014,20,103,76017.69734388839
4317,2014,20,177,106789.6091690693
4318,2014,20,203,6792.579446582852
4319,2014,20,19,5837.749272478149
4320,2014,20,137,6335.469066867184
4321,2014,20,155,78110.94136546213
4322,2014,20,29,6729.718307870914
4323,2014,20,47,5823.95656381567
4324,2014,20,81,34778.43228267852
4325,2014,20,165,8725.288013743671
4326,2014,20,171,28491.09818494305
4327,2014,20,133,25098.667239575618
4328,2014,20,143,11573.115822060721
4329,2014,20,147,8939.700112295432
4330,2014,20,7,9036.937007944094
4331,2014,20,39,8725.288013743671
4332,2014,20,87,34002.030543284185
4333,2014,21,89,30258.075282718604
4334,2014,26,105,38800.575608927
4335,2014,26,109,24980.54815099445
4336,2014,26,117,91887.94391679764
4337,2014,26,113,9007.867444054278
4338,2014,26,149,77897.80188708284
4339,2014,26,147,95374.0997533978
4340,2014,26,159,89024.0638434139
4341,2014,26,161,103298.27210505279
4342,2014,26,11,11110.149811578485
4343,2014,26,15,70007.80597817276
4344,2014,26,27,49375.04874278689
4345,2014,26,71,8808.949001534836
4346,2014,26,19,28058.362024105467
4347,2014,26,143,21713.887334725805
4348,2014,26,153,20734.14773031171
4349,2014,26,163,362316.76490263804
4350,2014,26,23,29702.531710289633
4351,2014,26,55,84123.32066939842
4352,2014,26,75,92559.14791015022
4353,2014,26,49,151934.92449663283
4354,2014,26,9,36933.51750186815
4355,2014,26,93,74607.1871934459
4356,2014,26,69,26076.399261353137
4357,2014,26,101,33345.80778589287
4358,2014,26,119,10718.378264326811
4359,2014,26,51,18610.35050654153
4360,2014,26,107,40993.12596121722
4361,2014,26,103,82527.40614789519
4362,2014,26,133,28636.243541116928
4363,2014,26,137,36705.110177924485
4364,2014,26,31,37398.76758435406
4365,2014,26,95,21500.65525804784
4366,2014,26,99,132162.96732088542
4367,2014,26,155,85630.53145138227
4368,2014,26,13,21289.656916599415
4369,2014,26,29,38244.03902129203
4370,2014,26,45,74398.43734388839
4371,2014,26,53,26069.56567954259
4372,2014,26,47,38170.99997096313
4373,2014,27,93,34335.4709907888
4374,2014,27,113,33373.206600442536
4375,2014,27,131,69411.57434564672
4376,2014,27,167,22730.03362769038
4377,2014,27,125,9231.47872240615
4378,2014,27,27,57631.10451818597
4379,2014,27,43,21565.368957742132
4380,2014,27,45,22358.15995252821
4381,2014,27,75,20738.726900368685
4382,2014,27,119,36858.3800456071
4383,2014,27,135,29981.884420901755
4384,2014,27,143,33933.59766598449
4385,2014,27,165,20637.002810774826
4386,2014,27,5,38680.64571284405
4387,2014,27,11,9004.141756761788
4388,2014,27,15,32865.29049450475
4389,2014,27,21,38766.105862563934
4390,2014,21,111,142515.03031388583
4391,2014,21,69,11627.117452813143
4392,2014,21,43,20875.97246271561
4393,2014,21,63,10635.719988159173
4394,2014,21,123,31049.676600497056
4395,2014,21,161,33826.53294170767
4396,2014,20,69,14453.579696543015
4397,2014,20,17,8641.659974527984
4398,2014,20,67,22388.971547197973
4399,2014,20,109,8725.288013743671
4400,2014,20,149,35713.082881619026
4401,2014,20,15,76525.3055840166
4402,2014,20,169,81365.81615288762
4403,2014,20,197,20288.203703447965
4404,2014,20,207,8739.219360508916
4405,2014,20,141,8630.422589926617
4406,2014,20,55,41990.24870075779
4407,2014,20,97,17858.252603220302
4408,2014,20,201,8824.605347671626
4409,2014,20,129,5823.95656381567
4410,2014,20,9,27451.795783558227
4411,2014,20,43,7505.301446402816
4412,2014,20,101,5791.978106307024
4413,2014,27,91,30136.39713260976
4414,2014,27,49,40191.76593040935
4415,2014,27,57,35550.006268184094
4416,2014,27,63,6437.913812022358
4417,2014,27,105,32944.20257343463
4418,2014,27,115,36913.56402129203
4419,2014,56,31,19617.06202525647
4420,2014,56,33,34014.72285265892
4421,2014,56,3,32817.15374509506
4422,2014,56,11,24779.736409148667
4423,2014,56,29,34511.81545242106
4424,2014,56,1,43003.185711840924
4425,2014,56,7,35858.62321406521
4426,2014,56,15,34739.02034635876
4427,2014,56,41,38734.270625168836
4428,2014,56,43,32828.367724327545
4429,2014,56,17,21473.86430752199
4430,2014,56,13,43335.259873986244
4431,2014,56,35,35826.49234958828
4432,2014,56,45,19444.936383488268
4433,2014,37,75,31838.40270362102
4434,2014,37,185,28034.43431570496
4435,2014,37,195,87672.34483170115
4436,2014,37,73,32959.19216112177
4437,2014,37,115,37803.63955678442
4438,2014,37,137,34159.68667681438
4439,2014,37,149,37314.46134156287
4440,2014,37,151,96530.78236820009
4441,2014,37,169,70571.72012593679
4442,2014,37,187,25422.241142023602
4443,2014,37,43,22048.362088614227
4444,2014,37,51,139331.89233034148
4445,2014,37,81,145161.05100405493
4446,2014,37,99,41062.91587710896
4447,2014,37,139,45921.80591393458
4448,2014,37,155,114978.38158016266
4449,2014,37,173,38673.54935920153
4450,2014,37,183,207076.6548738803
4451,2014,37,7,29834.723159072506
4452,2014,37,111,70081.95438490906
4453,2014,37,69,81987.36938226878
4454,2014,37,103,20989.627539694182
4455,2014,37,113,44977.41059098585
4456,2014,37,19,94505.83523902997
4457,2014,37,175,46190.48303119862
4458,2014,37,13,79121.34485010558
4459,2014,37,47,73331.88408993625
4460,2014,37,109,89527.6772761456
4461,2014,37,123,29512.990431799783
4462,2014,37,135,76659.26092436194
4463,2014,37,153,72531.59713593371
4464,2014,37,163,74467.85574829683
4465,2014,37,171,85337.02631386807
4466,2014,37,11,36935.99622160436
4467,2014,37,21,124241.07829007719
4468,2014,37,25,74791.7971934459
4469,2014,37,33,27781.881424131374
4470,2014,37,59,38299.76520704393
4471,2014,37,57,97850.31236820009
4472,2014,37,61,70858.41038963795
4473,2014,37,63,109158.6492812336
4474,2014,37,91,27971.424126060185
4475,2014,37,105,81241.95893053549
4476,2014,37,129,117908.11584201654
4477,2014,37,141,81398.76078767834
4478,2014,37,191,99046.66851538535
4479,2014,37,55,32565.927450486757
4480,2014,37,165,29398.769991456287
4481,2014,38,89,37740.1989354851
4482,2014,37,83,66590.36824875823
4483,2014,37,1,109220.36513671745
4484,2014,37,177,29294.263013922387
4485,2014,38,103,8725.288013743671
4486,2014,38,13,5785.298594803021
4487,2014,38,61,36872.331110212326
4488,2014,38,105,38475.14458970277
4489,2014,38,7,21066.630173222948
4490,2014,38,43,5845.772389963855
4491,2014,38,19,10360.4750430208
4492,2014,38,37,5928.414249575613
4493,2014,38,49,9081.81568130357
4494,2014,38,91,5123.0630049364745
4495,2014,38,5,22638.26535077721
4496,2014,38,45,8642.646154131913
4497,2014,38,59,35643.715452421064
4498,2014,38,25,24317.516548472187
4499,2014,38,51,8010.423233080858
4500,2014,38,63,8528.231143486148
4501,2014,38,79,26269.909206173197
4502,2014,38,99,20832.310249050483
4503,2014,38,9,6896.806975602853
4504,2014,38,3,6285.851514043452
4505,2014,38,35,84242.99654547789
4506,2014,38,53,38355.22678384537
4507,2014,38,55,26563.96929936188
4508,2014,38,69,8407.74057036091
4509,2014,38,75,26618.697247229582
4510,2014,38,11,27104.571625857192
4511,2014,38,15,81861.29407064413
4512,2014,38,47,5163.5700458719
4513,2014,38,65,19864.217567700438
4514,2014,38,93,30806.801552677578
4515,2014,38,71,20910.716529541576
4516,2014,38,31,8528.231143486148
4517,2014,38,39,5822.351441839515
4518,2014,38,83,5041.010376846847
4519,2014,38,87,9150.815967313332
4520,2014,39,159,53098.0863513399
4521,2014,39,131,29856.403159072506
4522,2014,39,125,24300.70535233457
4523,2014,39,61,147626.55347852252
4524,2014,39,49,212335.2757283196
4525,2014,39,101,78309.50949168895
4526,2014,39,157,86503.09326254013
4527,2014,37,189,75669.90725719019
4528,2014,39,169,93533.11945501335
4529,2014,39,15,57331.882279566016
4530,2014,39,139,89101.99081769786
4531,2014,39,67,11193.358536678732
4532,2014,39,83,82473.04017563548
4533,2014,39,89,74891.0171934459
4534,2014,39,163,12992.435082223834
4535,2014,39,19,32405.779453415522
4536,2014,39,63,127479.05366989231
4537,2014,39,25,75883.7171934459
4538,2014,39,45,76475.48719344591
4539,2014,39,39,38101.5381404367
4540,2014,39,71,50461.01664836408
4541,2014,39,69,36459.0288609062
4542,2014,39,81,76586.96397403245
4543,2014,39,133,81401.5030069872
4544,2014,39,137,35018.85915996152
4545,2014,39,13,76501.97949168895
4546,2014,39,27,40663.89353895961
4547,2014,39,47,36971.42448175494
4548,2014,39,127,28134.23462720714
4549,2014,39,129,67620.31132504658
4550,2014,39,97,41955.56519569895
4551,2014,39,119,83233.84155078065
4552,2014,39,143,80074.34825026339
4553,2014,39,161,24558.710688010462
4554,2014,39,167,77909.55172898006
4555,2014,39,11,59610.56514400833
4556,2014,39,37,71907.90270742017
4557,2014,39,123,33341.4714235177
4558,2014,39,65,30388.589172661683
4559,2014,39,79,30047.2037307617
4560,2014,39,77,80892.25972767765
4561,2014,39,9,76521.2019831077
4562,2014,39,1,21818.814553011904
4563,2014,39,103,75913.62719344591
4564,2014,39,95,142478.80527637582
4565,2014,39,121,21469.09496715345
4566,2014,39,147,77602.87253139175
4567,2014,39,151,142675.906011363
4568,2014,39,31,28288.5671135459
4569,2014,39,41,73019.92928050425
4570,2014,39,55,76647.00734388838
4571,2014,39,73,32344.599265875993
4572,2014,39,85,67242.18270394293
4573,2014,39,141,87116.77326254013
4574,2014,39,35,218716.12398588433
4575,2014,39,75,31896.210447744816
4576,2014,39,109,82147.75434022538
4577,2014,39,17,102120.08902416645
4578,2014,39,111,13963.879725546089
4579,2014,39,155,133089.19389990176
4580,2014,39,173,82605.5441897829
4581,2014,39,5,78704.36307638157
4582,2014,40,147,81072.15989294607
4583,2014,40,59,6146.597752083036
4584,2014,40,83,65915.34699282328
4585,2014,40,143,142632.75630275943
4586,2014,40,57,21325.592266675718
4587,2014,40,61,23347.208177757446
4588,2014,40,111,29130.07918826987
4589,2014,40,113,76365.00541676725
4590,2014,40,67,22130.74377338695
4591,2014,40,47,78110.94136546213
4592,2014,40,49,28599.168044071695
4593,2014,40,121,75056.93797216001
4594,2014,40,123,38484.637840941956
4595,2014,40,129,5990.08591402379
4596,2014,40,153,37271.339021133135
4597,2014,40,21,73188.14377120529
4598,2014,40,41,81429.65591325387
4599,2014,40,45,6162.8298056876765
4600,2014,40,51,82668.48549675301
4601,2014,40,119,81973.90619069156
4602,2014,40,125,77300.64274691179
4603,2014,40,37,84134.04740356294
4604,2014,40,141,21435.6067249531
4605,2014,40,149,20879.932692563787
4606,2014,40,33,21342.60079151351
4607,2014,40,75,22655.941525289683
4608,2014,40,79,66707.80673379013
4609,2014,40,89,29379.743541116928
4610,2014,40,93,22308.93822075169
4611,2014,40,97,63978.42856049916
4612,2014,40,109,141840.5737883916
4613,2014,40,39,39933.59823160361
4614,2014,40,85,22397.788862595367
4615,2014,40,9,37328.13859108849
4616,2014,40,23,25181.35281993138
4617,2014,40,65,25420.010177976248
4618,2014,40,81,29711.228498896937
4619,2014,40,117,23502.41198210187
4620,2014,40,133,28692.06257394751
4621,2014,40,25,5709.5415531699055
4622,2014,40,11,21512.277409543884
4623,2014,40,29,21408.73224256035
4624,2014,40,53,6208.192021094233
4625,2014,40,73,34872.12523759032
4626,2014,40,87,37279.198353535474
4627,2014,40,95,25508.40172565244
4628,2014,40,103,20945.15918789089
4629,2014,40,43,6209.665568791371
4630,2014,40,105,20948.40173031171
4631,2014,40,131,75587.79107480441
4632,2014,40,27,98608.476631447
4633,2014,40,135,62259.87102594182
4634,2014,40,3,21072.653167234545
4635,2014,40,151,21379.196998977153
4636,2014,40,107,24301.18638156454
4637,2014,40,5,24200.417485368907
4638,2014,41,61,37985.30797944618
4639,2014,41,47,139091.35789855
4640,2014,41,19,89933.8530097295
4641,2014,41,31,38896.86281108606
4642,2014,41,53,82585.56100689205
4643,2014,41,17,95249.21775339778
4644,2014,41,43,92591.19987639617
4645,2014,41,71,85437.21752311621
4646,2014,41,1,36727.11853402094
4647,2014,41,35,78708.83126206507
4648,2014,41,41,81340.29261850564
4649,2014,41,3,90537.88700787313
4650,2014,41,13,38287.04966690313
4651,2014,41,55,18744.507556424975
4652,2014,41,25,17969.455702287025
4653,2014,41,45,41010.59996802425
4654,2014,41,63,22047.23857045202
4655,2014,41,69,20005.40354703358
4656,2014,41,49,33069.95795124421
4657,2014,41,11,80516.36126206507
4658,2014,47,177,57666.44368844445
4659,2014,47,179,92767.0732097295
4660,2014,47,183,29583.059172661677
4661,2014,47,5,25247.38515910751
4662,2014,47,7,31501.025725904605
4663,2014,47,13,51645.49234075342
4664,2014,47,15,21494.012117448434
4665,2014,47,83,7284.055654636161
4666,2014,47,119,88475.88727614559
4667,2014,48,373,71419.57952438698
4668,2014,48,391,21394.8008957951
4669,2014,48,467,77091.39173119198
4670,2014,48,55,61289.093779963114
4671,2014,48,487,22312.650103646345
4672,2014,48,317,21002.437075970214
4673,2014,48,383,20854.547060164103
4674,2014,48,501,21313.131510340994
4675,2014,48,189,30565.638600972492
4676,2014,48,419,29270.423159072507
4677,2014,48,387,22821.651220061678
4678,2014,48,399,22610.367525289683
4679,2014,48,435,21060.441079001204
4680,2014,48,451,85836.07568194723
4681,2014,48,469,90310.78258460162
4682,2014,48,481,64532.215154522855
4683,2014,48,181,85851.70568194723
4684,2014,48,33,7353.70226239411
4685,2014,48,315,22774.728177757446
4686,2014,48,323,65268.70274365956
4687,2014,48,297,21319.353888219357
4688,2014,48,363,28797.382347216902
4689,2014,48,255,24601.394195471934
4690,2014,48,123,23500.222804037803
4691,2014,48,59,22788.7068309922
4692,2014,48,67,28781.09100348897
4693,2014,48,183,89518.28807397887
4694,2014,48,313,22731.5633263193
4695,2014,48,303,141578.57460470608
4696,2014,48,257,77089.1671934459
4697,2014,48,259,41173.57782863444
4698,2014,48,153,21257.28136255803
4699,2014,48,17,21480.212424644375
4700,2014,48,71,38526.80989610731
4701,2014,48,27,116532.6907429238
4702,2014,48,61,149822.27110604206
4703,2014,48,117,24863.393165068617
4704,2014,48,141,144319.04475833027
4705,2014,48,283,21885.50107218684
4706,2014,48,443,3897.7496987762242
4707,2014,48,457,25755.617258915812
4708,2014,48,483,21002.437075970214
4709,2014,48,9,20775.799622770468
4710,2014,48,43,32754.245923297924
4711,2014,48,215,150585.22737481227
4712,2014,48,423,129646.40897582784
4713,2014,48,105,20854.547060164103
4714,2014,48,207,21224.71546521345
4715,2014,48,227,28020.491355893857
4716,2014,48,333,6282.458687760899
4717,2014,48,337,26725.920569019985
4718,2014,48,365,25353.309284813437
4719,2014,48,403,25520.67025195296
4720,2014,48,421,20723.09754033962
4721,2014,48,437,21344.8235780424
4722,2014,48,231,91444.80215905314
4723,2014,48,63,23878.151376952963
4724,2014,48,195,21224.71546521345
4725,2014,48,187,76418.09092436194
4726,2014,48,77,14249.056033475965
4727,2014,48,205,38005.15505834126
4728,2014,48,217,28873.911710289634
4729,2014,48,293,28037.461639648616
4730,2014,48,485,93130.6429568864
4731,2014,48,347,73268.94130283559
4732,2014,48,369,22432.231520944675
4733,2014,48,367,76418.09092436194
4734,2014,48,169,21134.707745667874
4735,2014,48,465,64665.27969918713
4736,2014,48,109,21197.538436253242
4737,2014,48,135,68949.89879881783
4738,2014,48,173,23153.060148061955
4739,2014,48,185,27802.97833625148
4740,2014,48,85,121137.00937151157
4741,2014,48,5,79654.82213870637
4742,2014,48,101,4751.205405717452
4743,2014,48,209,83876.88010149848
4744,2014,48,39,100600.85355056066
4745,2014,48,129,5834.1682850061425
4746,2014,48,13,66349.02873142084
4747,2014,48,353,24883.687104992616
4748,2014,48,229,21840.64320554992
4749,2014,48,475,22084.810567593915
4750,2014,48,203,80051.91736702315
4751,2014,48,327,14574.689421101733
4752,2014,48,149,36578.21971804919
4753,2014,48,491,102667.97595584007
4754,2014,48,233,25410.052843593996
4755,2014,48,343,22802.638177757446
4756,2014,48,361,80694.40005047304
4757,2014,48,495,21103.415172312627
4758,2014,48,201,465879.69505125994
4759,2014,48,53,94598.8068370511
4760,2014,48,171,37813.16003680175
4761,2014,48,113,457435.51298789075
4762,2014,48,311,6023.676551090957
4763,2014,48,503,25740.44519536267
4764,2014,48,251,76073.2171934459
4765,2014,48,223,30618.351825048037
4766,2014,48,357,22351.326625335925
4767,2014,48,275,20999.0298180951
4768,2014,48,309,134759.4678800625
4769,2014,48,95,21076.70374263688
4770,2014,48,137,18508.426317607555
4771,2014,48,133,26294.442333559782
4772,2014,48,243,21541.430661612372
4773,2014,48,247,21267.595936788483
4774,2014,48,339,116401.15137847804
4775,2014,48,127,22322.12960377505
4776,2014,48,479,142740.77787162655
4777,2014,48,11,18590.357138378717
4778,2014,48,69,21277.35106123912
4779,2014,48,273,29533.836866104448
4780,2014,48,97,41718.67374365795
4781,2014,48,377,21919.38612636278
4782,2014,48,107,21243.350015792785
4783,2014,48,151,20999.0298180951
4784,2014,48,131,23279.33612810425
4785,2014,48,271,21500.268035091794
4786,2014,48,31,32595.281551355147
4787,2014,48,241,29094.79675040407
4788,2014,48,245,139362.27834434618
4789,2014,48,359,5628.036954959763
4790,2014,48,279,26356.8589146585
4791,2014,48,295,22380.847017143326
4792,2014,48,307,21394.380915570626
4793,2014,48,319,32403.64735862269
4794,2014,48,125,5754.259871365229
4795,2014,48,287,35368.90589550806
4796,2014,48,439,446380.1751629082
4797,2014,48,1,73693.63861321578
4798,2014,48,139,76433.72092436193
4799,2014,48,239,21452.567024741526
4800,2014,48,265,87118.61593155676
4801,2014,48,331,28042.392689918328
4802,2014,48,93,25511.439505861144
4803,2014,48,145,25538.84410883727
4804,2014,48,47,24075.86219050343
4805,2014,48,15,36716.50112897628
4806,2014,48,261,17770.616223353274
4807,2014,48,89,36542.179375998465
4808,2014,48,409,69974.09226759018
4809,2014,48,381,76433.72092436193
4810,2014,48,411,21072.653167234545
4811,2014,48,413,20735.30962857296
4812,2014,48,507,25323.91764542365
4813,2014,48,57,25428.926727607075
4814,2014,48,155,6424.149899917995
4815,2014,48,175,32873.03016811837
4816,2014,48,193,19854.23024605897
4817,2014,48,335,21126.19433727258
4818,2014,48,449,30336.71132824522
4819,2014,48,285,22687.380552672254
4820,2014,48,445,21396.471061565742
4821,2014,48,497,67933.25324309795
4822,2014,48,321,29233.719477676797
4823,2014,48,371,21678.883310823407
4824,2014,48,397,77281.51140447475
4825,2014,48,441,86012.47962355307
4826,2014,48,447,5923.610459573944
4827,2014,48,471,83422.8198186748
4828,2014,48,499,78900.40130927687
4829,2014,48,7,41309.921069275835
4830,2014,48,79,20765.670957168906
4831,2014,48,81,5834.1682850061425
4832,2014,48,99,80065.09005047304
4833,2014,48,211,38005.15505834126
4834,2014,48,341,25879.102591549672
4835,2014,48,375,90012.83298423565
4836,2014,48,461,20663.018128254444
4837,2014,48,405,22068.028706930916
4838,2014,48,417,5751.526425394386
4839,2014,48,427,65092.10355267617
4840,2014,48,49,29150.75841815227
4841,2014,48,191,21339.384975338195
4842,2014,48,159,29769.498838429936
4843,2014,48,163,24867.616216667564
4844,2014,48,281,37478.918615942086
4845,2014,50,19,39245.02894226033
4846,2014,50,13,22211.267531989015
4847,2014,50,7,75991.56107480441
4848,2014,50,15,38376.2940763352
4849,2014,50,11,41148.58618404629
4850,2014,50,5,36872.45909593599
4851,2014,50,25,37643.16427746174
4852,2014,50,3,43310.99056699783
4853,2014,50,1,37491.908214779796
4854,2014,50,9,23192.217840510217
4855,2014,50,23,52911.71524333488
4856,2014,49,27,34435.12175721104
4857,2014,49,45,66867.33794555377
4858,2014,49,53,93533.11945501335
4859,2014,49,25,20933.45037011463
4860,2014,49,43,61212.04613438178
4861,2014,49,19,34092.74809947271
4862,2014,49,31,19813.90021370025
4863,2014,49,33,21476.946070301634
4864,2014,49,51,35747.94051792278
4865,2014,49,1,19314.945998760755
4866,2014,49,3,56071.89281597813
4867,2014,49,21,77275.94128636036
4868,2014,49,39,38587.448916695925
4869,2014,49,41,37132.26190415567
4870,2014,49,57,105514.09061333106
4871,2014,49,37,37170.38543354753
4872,2014,49,35,232393.91900109383
4873,2014,49,9,19029.969087770984
4874,2014,49,55,22072.542718563713
4875,2014,49,7,37471.57593835493
4876,2014,49,29,20966.23896069957
4877,2014,49,5,94238.54802199174
4878,2014,49,23,20604.113070278985
4879,2014,51,95,77045.61629286637
4880,2014,51,167,18258.10051020848
4881,2014,51,173,28960.291003488972
4882,2014,51,540,42270.946692264406
4883,2014,51,31,50166.33891417661
4884,2014,51,87,100074.26674468681
4885,2014,51,99,35378.555538661705
4886,2014,51,103,33917.22576297235
4887,2014,51,105,28617.20431570496
4888,2014,51,115,34704.44523685466
4889,2014,51,119,33893.35950967948
4890,2014,51,149,54080.53419750379
4891,2014,51,159,33906.097441041355
4892,2014,51,169,12088.13375121697
4893,2014,51,177,76017.69734388839
4894,2014,51,11,36918.10448673631
4895,2014,51,67,50166.33891417661
4896,2014,51,49,33222.578249382015
4897,2014,51,97,32649.748368646156
4898,2014,51,121,90756.93439410694
4899,2014,51,127,35152.89175495917
4900,2014,51,51,14969.152301068973
4901,2014,51,83,37344.22114842161
4902,2014,51,107,97708.37329862016
4903,2014,51,153,85363.81704063308
4904,2014,51,175,35415.89325812542
4905,2014,51,91,18718.593209152416
4906,2014,51,33,38936.21840208838
4907,2014,51,73,47184.83465046734
4908,2014,51,141,37961.53509464365
4909,2014,51,145,35355.396903717665
4910,2014,51,171,36618.92730494515
4911,2014,51,61,100463.89789908085
4912,2014,51,790,37873.03478452543
4913,2014,53,3,37868.34401248669
4914,2014,53,1,38993.452821223036
4915,2014,53,23,21605.292427712648
4916,2014,53,45,88694.65185457893
4917,2014,53,57,73342.65386011258
4918,2014,53,65,83199.62278767834
4919,2014,53,63,133163.60335722525
4920,2014,53,43,20166.678247133932
4921,2014,53,7,85031.21947299661
4922,2014,53,31,50446.60864114293
4923,2014,53,35,83057.98037383091
4924,2014,53,33,557141.701030152
4925,2014,53,49,36918.894886662165
4926,2014,53,51,37099.74031835143
4927,2014,53,55,59257.31627476223
4928,2014,53,59,32592.310487644067
4929,2014,53,75,73781.00553524232
4930,2014,53,77,144406.1223152167
4931,2014,53,9,88924.89116017196
4932,2014,53,15,89367.05100972949
4933,2014,53,19,32569.995106639304
4934,2014,53,41,89591.70594281226
4935,2014,53,17,68570.22229313148
4936,2014,53,29,75987.78734388838
4937,2014,53,53,186691.81727272915
4938,2014,53,21,64656.32531780409
4939,2014,53,71,80846.71746642154
4940,2014,53,73,113955.65163189381
4941,2014,54,23,22432.412101112306
4942,2014,54,27,31832.598061611698
4943,2014,54,9,17545.455743764305
4944,2014,54,17,9310.540900091522
4945,2014,54,31,33944.85519703122
4946,2014,54,49,44297.63637721238
4947,2014,54,59,26883.52791298868
4948,2014,54,29,28960.291003488972
4949,2014,54,51,21902.66177282022
4950,2014,54,67,17063.53242531888
4951,2014,54,93,19473.504146286836
4952,2014,54,95,10012.314990771014
4953,2014,54,87,12680.157042114155
4954,2014,54,53,28078.478969789914
4955,2014,54,91,11224.19317481523
4956,2014,54,107,86603.71385921816
4957,2014,54,21,22133.3726977697
4958,2014,54,63,18889.18722890313
4959,2014,54,73,10347.076100141603
4960,2014,54,11,84856.29112653321
4961,2014,54,37,52655.413562129695
4962,2014,54,45,28776.00182228358
4963,2014,54,71,8911.364334654585
4964,2014,54,33,77885.02438853461
4965,2014,54,69,43164.82266027811
4966,2014,54,13,11212.290852330418
4967,2014,54,65,22026.39331310402
4968,2014,54,81,91003.63230788674
4969,2014,54,79,51161.50983121366
4970,2014,54,1,11217.321520969073
4971,2014,54,47,26736.49820284096
4972,2014,54,99,21818.87750783714
4973,2014,54,35,25752.121878710986
4974,2014,54,55,75623.5332774235
4975,2014,54,97,16240.846093814718
4976,2014,54,101,11239.64641140496
4977,2014,54,3,74382.80734388839
4978,2014,54,19,33469.08548171385
4979,2014,55,51,18897.554600732215
4980,2014,55,19,41341.43883972532
4981,2014,55,109,77967.12740397747
4982,2014,55,83,30793.12485409917
4983,2014,55,69,36310.28193305869
4984,2014,55,135,51077.919831213665
4985,2014,55,5,41729.2017189764
4986,2014,55,113,37236.54464407787
4987,2014,55,47,34230.90178840475
4988,2014,55,99,20791.534747999565
4989,2014,55,77,20598.531414666235
4990,2014,55,75,42139.50907802802
4991,2014,55,79,120120.97532547227
4992,2014,55,101,77993.57098928267
4993,2014,55,139,81250.30418978291
4994,2014,55,41,34188.25621669623
4995,2014,55,45,36360.0082147798
4996,2014,55,107,18300.797569499155
4997,2014,55,115,32607.31549206304
4998,2014,55,67,34871.49989054285
4999,2014,55,87,74674.71092436193
5000,2014,55,123,36965.19947144974
5001,2014,55,21,61016.165648502436
5002,2014,55,61,26393.534662572783
5003,2014,55,9,91222.72513348609
5004,2014,55,35,96671.98055359437
5005,2014,55,85,40159.43745198829
5006,2014,55,95,37522.29989571115
5007,2014,55,129,20872.94556854165
5008,2014,55,133,69123.96963561654
5009,2014,55,127,75027.74734388839
5010,2014,55,23,20177.289491589312
5011,2014,55,57,36720.23402129204
5012,2014,55,25,115003.93275508247
5013,2014,55,111,91341.41373832646
5014,2014,55,131,75991.56107480441
5015,2014,55,17,85159.71305216967
5016,2014,55,31,45872.20265874793
5017,2014,55,53,38244.74178293618
5018,2014,55,49,22490.154735827422
5019,2014,55,89,73922.69768109194
