,year,state_fips_code,county_fips_code,pred_qty_oxy
9548,2016,13,259,38613.9653795575
9549,2016,13,281,28413.084420480784
9550,2016,13,283,48676.472900837565
9551,2016,13,287,49256.73058156241
9552,2016,13,3,48534.296300004935
9553,2016,13,1,43983.980543293495
9554,2016,13,25,48898.733532973005
9555,2016,13,17,59170.210992639906
9556,2016,13,47,62381.925165853034
9557,2016,13,55,48537.484381597234
9558,2016,13,73,157822.06108175303
9559,2016,13,115,95931.83023038704
9560,2016,13,117,327641.4980139033
9561,2016,13,147,44136.528680340976
9562,2016,13,185,135275.09954293526
9563,2016,13,199,51628.95591754108
9564,2016,13,237,46811.02423984616
9565,2016,13,261,61894.29186644572
9566,2016,13,301,49541.88935677713
9567,2016,13,7,48619.50163790491
9568,2016,13,35,44634.75771908149
9569,2016,13,43,50828.3678887719
9570,2016,13,45,138817.09390547275
9571,2016,13,99,51884.64794432745
9572,2016,13,81,56294.44782945374
9573,2016,13,77,167356.65410285347
9574,2016,13,67,239938.76350640785
9575,2016,13,83,34115.16084139329
9576,2016,13,317,51685.71363877189
9577,2016,13,27,50524.10504112526
9578,2016,13,129,59292.18388256584
9579,2016,13,105,50852.92622588007
9580,2016,13,113,153933.00286875703
9581,2016,13,165,54229.75380722626
9582,2016,13,217,134427.012143186
9583,2016,13,133,43536.145138932494
9584,2016,13,71,57822.68085660632
9585,2016,13,85,42806.74993150718
9586,2016,13,63,176293.9042155918
9587,2016,13,139,171540.63421023238
9588,2016,15,3,409394.55799999996
9589,2016,15,9,215119.27363590722
9590,2016,16,71,25469.645563786413
9591,2016,16,45,44324.199936656405
9592,2016,16,85,25887.518167212806
9593,2016,16,3,26966.98561934197
9594,2016,28,11,61730.91240456224
9595,2016,29,61,26613.834535880236
9596,2016,29,87,26725.598151152357
9597,2016,29,127,47748.4729028248
9598,2016,29,151,25404.536036129262
9599,2016,29,181,34434.341104320745
9600,2016,29,219,49496.65901393592
9601,2016,29,221,47748.705306583746
9602,2016,29,43,134356.60130100042
9603,2016,29,63,43174.787395075866
9604,2016,29,81,26012.633561987168
9605,2016,29,107,49531.48730094302
9606,2016,29,1,50554.60085963391
9607,2016,29,199,25829.778151152357
9608,2016,29,211,42842.54086017518
9609,2016,29,45,31534.53805713579
9610,2016,29,97,143647.85624526688
9611,2016,29,111,28625.33012706826
9612,2016,29,119,45324.02588813319
9613,2016,29,157,31825.555939264294
9614,2016,29,167,48118.8469028248
9615,2016,29,177,42926.76805248345
9616,2016,30,41,43700.21377503795
9617,2016,30,15,43799.53152925824
9618,2016,30,53,57462.84651094002
9619,2016,30,67,44572.659832199264
9620,2016,30,103,26476.379644046556
9621,2016,30,5,45093.531555365174
9622,2016,30,97,26279.853069193516
9623,2016,30,99,25545.840579723787
9624,2016,30,79,24041.059644046556
9625,2016,30,35,55306.10489414409
9626,2016,30,25,24714.89804835689
9627,2016,30,37,25713.26707261799
9628,2016,30,93,57530.70363286052
9629,2016,30,95,25413.96330307492
9630,2016,30,43,27636.12520117205
9631,2016,30,39,25000.253699047968
9632,2016,30,107,32051.210224623443
9633,2016,30,57,25629.256168417036
9634,2016,30,91,24520.31306919352
9635,2016,30,11,26614.422144046555
9636,2016,30,3,48480.963148154784
9637,2016,30,47,55331.25988286052
9638,2016,30,49,67670.46065958415
9639,2016,41,15,50508.977185948876
9640,2016,41,21,25866.22586010686
9641,2016,41,27,59932.08785252381
9642,2016,41,37,49939.42730579556
9643,2016,41,51,445948.348
9644,2016,42,103,86040.56443556346
9645,2016,42,109,50469.51855094302
9646,2016,42,115,56804.42421657768
9647,2016,42,39,135198.6822837734
9648,2016,42,49,166831.13599358668
9649,2016,42,57,27359.516225958207
9650,2016,42,67,44982.30966452253
9651,2016,42,107,148586.99925920763
9652,2016,42,131,46073.06028106822
9653,2016,42,1,145651.98348710392
9654,2016,53,53,243163.09350640784
9655,2016,53,21,88348.43727032519
9656,2016,53,71,61797.9868325197
9657,2016,53,73,327252.8462812451
9658,2016,54,23,26910.967279792978
9659,2016,54,27,39620.20287350473
9660,2016,54,9,37678.74693631773
9661,2016,54,17,27344.518680773395
9662,2016,54,31,43783.73968429155
9663,2016,54,49,61292.050999186366
9664,2016,54,59,50837.18108275381
9665,2016,54,29,50886.601747200235
9666,2016,54,51,51130.69890505461
9667,2016,54,67,35810.71465580994
9668,2016,54,93,26013.94782314124
9669,2016,54,95,32660.316784209394
9670,2016,54,87,39338.703692538096
9671,2016,54,91,27125.727174528063
9672,2016,54,107,134845.05025116383
9673,2016,54,21,50628.367948862
9674,2016,54,53,29752.564565382047
9675,2016,54,63,32154.272690835922
9676,2016,54,73,31061.27775810246
9677,2016,54,11,92571.66298198958
9678,2016,54,37,59122.60833251971
9679,2016,54,45,59948.90404306621
9680,2016,54,71,26451.318680773402
9681,2016,54,33,60331.51066585304
9682,2016,54,69,60743.168049232525
9683,2016,54,13,35825.65615851301
9684,2016,54,65,28211.151902526777
9685,2016,54,81,63705.23366443719
9686,2016,54,79,56216.023832519706
9687,2016,54,1,37545.322511042126
9688,2016,54,47,32371.06163352134
9689,2016,54,99,55057.438010268976
9690,2016,54,35,29381.49240577439
9691,2016,28,133,59909.577742708345
9692,2016,28,1,62880.98967452653
9693,2016,28,33,159659.6509146638
9694,2016,42,45,246791.65350640786
9695,2016,42,111,69284.38241943615
9696,2016,29,123,31900.05182809083
9697,2016,29,217,45839.81912751543
9698,2016,29,147,47244.51104674032
9699,2016,29,41,25757.81575546723
9700,2016,29,223,31489.00409969505
9701,2016,29,201,53095.7164106383
9702,2016,29,11,32078.278198046843
9703,2016,29,39,33498.02375892223
9704,2016,29,73,26361.711476971584
9705,2016,29,121,35164.749637923815
9706,2016,29,149,31813.74849284076
9707,2016,29,186,27332.543145756772
9708,2016,29,67,32448.04555521501
9709,2016,29,83,45543.45594178529
9710,2016,29,109,54201.375161027805
9711,2016,29,169,60120.47076773481
9712,2016,29,215,53033.11547869182
9713,2016,29,27,58008.218152530135
9714,2016,29,53,43288.32418378676
9715,2016,29,75,27013.011082397406
9716,2016,29,133,49836.40549413589
9717,2016,29,153,37621.59908795744
9718,2016,29,17,27840.53142794814
9719,2016,29,103,25910.68150444991
9720,2016,29,139,26623.0081824201
9721,2016,29,207,49788.90834360231
9722,2016,29,7,44931.28731670461
9723,2016,29,77,177924.91763198664
9724,2016,29,185,31267.008718279343
9725,2016,29,197,25798.494090917848
9726,2016,29,29,61105.73599918636
9727,2016,29,99,164771.34287500902
9728,2016,29,143,54978.38843168817
9729,2016,29,173,26611.270888973017
9730,2016,30,17,33689.58964469029
9731,2016,30,75,26752.05468454839
9732,2016,30,85,49118.055907633454
9733,2016,30,51,25771.729949813085
9734,2016,30,83,41270.348323642946
9735,2016,30,101,25554.875428208634
9736,2016,30,19,26815.78204488117
9737,2016,28,113,58740.15105097815
9738,2016,30,45,24353.099544881166
9739,2016,30,23,28190.579239695486
9740,2016,30,55,26704.365291549046
9741,2016,30,87,40553.52792612161
9742,2016,30,21,26386.780910227368
9743,2016,30,7,26192.67235683366
9744,2016,42,23,29342.023326856157
9745,2016,42,17,465378.74799999996
9746,2016,42,77,167817.1426711416
9747,2016,42,31,56109.54221136293
9748,2016,42,59,54089.40112685249
9749,2016,42,79,167151.73435037647
9750,2016,16,69,56837.07710620392
9751,2016,16,53,47005.59968034097
9752,2016,16,55,161786.19335399783
9753,2016,16,61,25754.776674897526
9754,2016,16,67,43638.90718608811
9755,2016,16,83,123317.84236385056
9756,2016,6,73,399490.1311904762
9757,2016,6,107,193186.18782956369
9758,2016,6,113,222622.74312035038
9759,2016,6,23,208119.776014256
9760,2016,6,57,205072.41095191342
9761,2016,6,3,40634.60008414689
9762,2016,6,39,154204.8204275583
9763,2016,6,45,79848.33199032664
9764,2016,6,87,301887.7381531393
9765,2016,6,105,50765.73145194343
9766,2016,6,37,380437.0889682539
9767,2016,6,65,320414.9772975953
9768,2016,6,71,238745.88809868306
9769,2016,6,85,403665.717
9770,2016,6,41,297424.18203954434
9771,2016,6,61,300208.1116311259
9772,2016,6,93,66244.8887611004
9773,2016,6,89,170623.01703853882
9774,2016,6,95,305929.63073136745
9775,2016,6,15,52374.169141720835
9776,2016,6,21,55435.665538926834
9777,2016,6,7,171535.0605396115
9778,2016,6,63,51322.29850139726
9779,2016,6,79,296003.4740604224
9780,2016,6,29,262683.1470571101
9781,2016,6,111,420256.60799999995
9782,2016,42,5,64918.39965337953
9783,2016,42,35,58222.71924577698
9784,2016,42,25,81790.09113520695
9785,2016,42,27,155571.1989362294
9786,2016,42,97,137008.43897843658
9787,2016,42,95,161702.1294113838
9788,2016,42,121,66979.91155616705
9789,2016,42,7,160132.92380849188
9790,2016,42,69,157693.25129191228
9791,2016,42,83,56930.03123728162
9792,2016,42,51,159392.12277513515
9793,2016,42,91,476596.638
9794,2016,42,33,68006.20884353596
9795,2016,42,75,156156.33495163478
9796,2016,42,81,161161.74668663112
9797,2016,42,93,43175.38652713557
9798,2016,42,123,57553.53269405516
9799,2016,42,19,153174.4963684309
9800,2016,42,47,30264.975468034027
9801,2016,42,71,243023.30922069357
9802,2016,42,85,152754.02018172917
9803,2016,42,105,32425.57093497664
9804,2016,42,117,58465.58316102212
9805,2016,44,5,192056.08373486844
9806,2016,44,7,246767.9176771927
9807,2016,44,1,71449.11059154132
9808,2016,45,3,161160.39907671732
9809,2016,45,5,47537.15107481295
9810,2016,45,37,44670.28734541275
9811,2016,45,23,62131.49134811542
9812,2016,45,29,62292.17650301402
9813,2016,45,67,61241.6586180797
9814,2016,45,63,176360.89936922307
9815,2016,45,73,62178.88814275697
9816,2016,45,15,169802.87030682722
9817,2016,45,19,186379.53700663947
9818,2016,45,43,63799.60827696414
9819,2016,45,69,56856.16149270834
9820,2016,45,7,176051.21862689906
9821,2016,45,25,57193.0223644198
9822,2016,45,47,62290.6664760903
9823,2016,45,51,197898.5401884733
9824,2016,45,55,60995.96933251971
9825,2016,45,75,70622.48687849607
9826,2016,45,83,179535.01317306113
9827,2016,45,9,55021.82895985418
9828,2016,45,13,191478.1920310849
9829,2016,45,17,44612.61254202039
9830,2016,45,33,55464.251326041674
9831,2016,45,81,44966.522933124426
9832,2016,45,79,192096.7354057156
9833,2016,45,39,58632.326466734325
9834,2016,45,49,48716.92145635038
9835,2016,45,45,248633.87767719268
9836,2016,45,57,133654.47949755623
9837,2016,45,35,157179.14721195618
9838,2016,42,37,59836.090999186374
9839,2016,42,65,61745.49317136776
9840,2016,42,99,55299.48549918637
9841,2016,42,113,30313.521323719513
9842,2016,44,3,152620.52045857406
9843,2016,44,9,219062.89352708068
9844,2016,45,71,51106.46860474788
9845,2016,45,27,59136.66964219757
9846,2016,45,85,137641.5176515045
9847,2016,45,11,56609.64185634471
9848,2016,45,31,68163.15856883599
9849,2016,45,91,170284.46629868165
9850,2016,45,21,65999.6781696807
9851,2016,45,53,48443.45693237175
9852,2016,45,61,49757.16162865786
9853,2016,45,1,51617.2014523043
9854,2016,46,85,41785.301630839334
9855,2016,46,39,23807.959866538706
9856,2016,46,15,32752.67701930232
9857,2016,46,53,24662.29811978546
9858,2016,46,99,153199.43871621272
9859,2016,46,25,24240.763317033165
9860,2016,46,77,26432.187387375332
9861,2016,46,27,49310.04253681414
9862,2016,46,41,49381.9197775874
9863,2016,46,65,43868.14849608982
9864,2016,46,111,24731.660616309735
9865,2016,46,59,25600.041245604596
9866,2016,46,135,46734.860362159154
9867,2016,46,5,45789.64857523518
9868,2016,46,35,46648.23086748106
9869,2016,46,73,24544.430186160444
9870,2016,46,117,25678.244061658945
9871,2016,28,131,45094.233233681385
9872,2016,46,23,43951.596155211206
9873,2016,46,91,27076.14120925238
9874,2016,46,105,24540.820342270505
9875,2016,46,121,35792.44373474836
9876,2016,46,102,35157.34547859512
9877,2016,47,165,159464.03317076137
9878,2016,47,169,44166.55794489201
9879,2016,47,27,32930.35585442502
9880,2016,47,157,254042.75920585025
9881,2016,47,77,52658.55355407836
9882,2016,47,89,61419.2048325197
9883,2016,47,153,43529.386369556625
9884,2016,47,17,53732.16090950329
9885,2016,47,37,247916.0476771927
9886,2016,47,135,33048.51327365079
9887,2016,47,121,35058.81463923876
9888,2016,47,75,50000.317654451515
9889,2016,47,125,166695.35594456978
9890,2016,47,61,48471.313454684365
9891,2016,47,29,55719.46121447068
9892,2016,47,41,43960.45293312441
9893,2016,47,101,29577.163874016587
9894,2016,47,131,53702.83559132148
9895,2016,47,167,59976.381832519706
9896,2016,16,73,49370.30253956556
9897,2016,16,13,63245.29998323326
9898,2016,16,15,25973.368769587833
9899,2016,16,21,44436.58373693243
9900,2016,16,23,25416.044544881166
9901,2016,16,29,24614.3536166488
9902,2016,16,47,44463.682305859315
9903,2016,16,1,173662.05895144463
9904,2016,16,5,136114.53806281698
9905,2016,16,7,25493.55351269596
9906,2016,16,11,55290.59701393591
9907,2016,16,19,135821.62028501675
9908,2016,16,25,25190.441072617985
9909,2016,16,35,33069.73415237388
9910,2016,16,51,47484.097597938
9911,2016,16,59,32297.212029344286
9912,2016,16,75,44472.99174968899
9913,2016,16,17,61061.0818325197
9914,2016,16,37,25594.691013026622
9915,2016,16,39,51886.76350670345
9916,2016,16,65,64081.03438087574
9917,2016,16,79,45989.9764967562
9918,2016,16,81,40771.17501569766
9919,2016,16,87,43894.69934365139
9920,2016,17,67,30392.852589811297
9921,2016,17,63,58097.36705064836
9922,2016,17,91,137069.6110798605
9923,2016,17,43,472349.97799999994
9924,2016,17,3,43205.39034659602
9925,2016,17,129,25799.29519380223
9926,2016,17,99,148166.9494456548
9927,2016,17,31,232646.03979709576
9928,2016,17,115,134557.37856191525
9929,2016,17,137,49774.19896760969
9930,2016,17,191,31111.164034936482
9931,2016,17,203,54164.17476833432
9932,2016,17,55,61118.41951873313
9933,2016,17,109,58405.09344589471
9934,2016,17,111,166406.81984241653
9935,2016,17,139,27126.943886984045
9936,2016,17,145,44311.43194368874
9937,2016,17,151,27819.06021492098
9938,2016,17,163,167504.9675388248
9939,2016,17,173,29132.405506594852
9940,2016,17,19,161981.23809985496
9941,2016,17,13,24675.524297080097
9942,2016,17,53,29030.94557318043
9943,2016,17,85,44419.17320107783
9944,2016,17,93,145099.34107568202
9945,2016,17,101,47435.473491909346
9946,2016,17,121,55491.72553942778
9947,2016,17,125,28704.395295899223
9948,2016,17,75,49584.0725786482
9949,2016,17,25,27775.883741831218
9950,2016,17,59,30226.523743516547
9951,2016,17,133,53814.2228538869
9952,2016,17,143,161081.19642726518
9953,2016,20,89,18291.90754833546
9954,2016,20,93,44721.72950172681
9955,2016,20,159,42488.24596650443
9956,2016,20,185,26300.033999637202
9957,2016,20,113,49678.77715716162
9958,2016,20,139,42649.58165038108
9959,2016,20,71,26413.632144046554
9960,2016,20,31,25039.709975002945
9961,2016,20,37,58107.252204289085
9962,2016,20,51,51345.93623430163
9963,2016,20,73,25427.94037863594
9964,2016,20,99,44547.97406995137
9965,2016,20,107,27403.82364714295
9966,2016,20,173,248633.87767719268
9967,2016,20,175,47826.9099515359
9968,2016,20,157,23893.808743002028
9969,2016,20,65,24240.763317033165
9970,2016,20,91,239226.62422069357
9971,2016,20,45,136092.58271450392
9972,2016,20,179,26543.06124560459
9973,2016,20,121,49770.48901393591
9974,2016,20,199,26690.301366908796
9975,2016,20,189,43663.14584305035
9976,2016,20,183,24173.133939215735
9977,2016,20,85,42183.395011536224
9978,2016,20,95,25800.477339592526
9979,2016,20,131,27915.633092340442
9980,2016,20,209,149958.73915388167
9981,2016,20,21,43583.65588813319
9982,2016,20,27,25630.103050175843
9983,2016,20,105,23740.525159365425
9984,2016,20,191,45788.13835695848
9985,2016,20,195,25057.81661978546
9986,2016,20,205,26467.690885086588
9987,2016,20,123,26388.561339592525
9988,2016,20,135,23724.680619785457
9989,2016,20,5,44299.5021971008
9990,2016,20,11,45269.80182114941
9991,2016,20,75,43661.18048369982
9992,2016,20,103,83179.17943556348
9993,2016,20,177,163505.30435557957
9994,2016,20,203,25784.09211024556
9995,2016,20,19,22481.922967203216
9996,2016,20,137,25828.855546985687
9997,2016,20,155,60354.912665853044
9998,2016,20,29,26132.766966504423
9999,2016,20,47,24624.229786452124
10000,2016,20,81,44453.085928208624
10001,2016,20,165,24803.470159365424
10002,2016,20,171,33418.202850211674
10003,2016,20,133,47589.6617267752
10004,2016,20,143,25526.978768163954
10005,2016,20,147,24617.23315115236
10006,2016,6,9,59926.74183251971
10007,2016,6,81,422018.653
10008,2016,6,109,61512.7618325197
10009,2016,6,5,56767.21783717927
10010,2016,8,95,34533.18441305712
10011,2016,8,31,457224.153
10012,2016,8,61,26594.1363669088
10013,2016,8,9,25037.079140622085
10014,2016,8,47,31176.261038651843
10015,2016,8,63,45378.137090015494
10016,2016,8,51,64565.3706164127
10017,2016,8,59,451390.0287142857
10018,2016,8,91,41255.9782337776
10019,2016,8,103,26250.8441324853
10020,2016,8,123,171943.03424128878
10021,2016,8,21,49215.82672600432
10022,2016,8,23,48895.15040174069
10023,2016,8,35,300081.0344089037
10024,2016,8,37,73858.71642301815
10025,2016,8,67,78703.50428978464
10026,2016,8,81,42233.39904213468
10027,2016,8,105,43978.23798333101
10028,2016,8,11,48458.74942249769
10029,2016,8,25,48708.37966237558
10030,2016,8,111,25558.436072617984
10031,2016,8,57,26808.405964340647
10032,2016,8,75,47151.4239985228
10033,2016,8,83,45404.5404985228
10034,2016,8,119,53935.01271427901
10035,2016,8,13,299906.1123255703
10036,2016,8,71,43456.578839570255
10037,2016,8,73,45546.510928208634
10038,2016,8,107,68476.59889385822
10039,2016,8,3,49998.41392667596
10040,2016,8,19,57739.599031783386
10041,2016,8,43,60885.07252554831
10042,2016,26,105,48194.98355094301
10043,2016,26,109,47196.89680217489
10044,2016,26,117,61356.23010888164
10045,2016,26,113,29143.569824014125
10046,2016,26,149,59648.22099918637
10047,2016,26,147,160834.62699982754
10048,2016,26,159,132191.07225116383
10049,2016,26,161,167796.85747712184
10050,2016,26,11,34525.01174592887
10051,2016,26,15,62292.66864930097
10052,2016,26,27,59836.090999186374
10053,2016,26,71,31451.657638073048
10054,2016,26,19,47301.8006790892
10055,2016,26,143,58890.63543452891
10056,2016,26,153,55409.799523591624
10057,2016,26,163,243762.54853307977
10058,2016,26,23,57276.76821760969
10059,2016,26,55,134547.779857202
10060,2016,26,75,158559.31417152108
10061,2016,26,49,233175.78161331714
10062,2016,26,9,48118.65689045855
10063,2016,26,93,153888.33139245317
10064,2016,26,69,53983.318909721274
10065,2016,45,41,161360.78509671584
10066,2016,45,59,63548.65566480283
10067,2016,45,65,43733.081684139936
10068,2016,45,77,145419.21411297043
10069,2016,45,87,52522.402563415424
10070,2016,45,89,61030.4486180797
10071,2016,46,3,24340.030342270504
10072,2016,46,51,25023.20943483062
10073,2016,46,123,43049.15298052336
10074,2016,46,137,46850.09613581476
10075,2016,46,115,25433.753151152356
10076,2016,46,9,31881.442984485693
10077,2016,46,11,55021.60702130876
10078,2016,46,47,43629.52505005849
10079,2016,46,57,24787.217616648806
10080,2016,46,71,40036.81086369877
10081,2016,46,33,27484.52901920226
10082,2016,46,69,24874.052144046556
10083,2016,46,49,26208.660616309735
10084,2016,46,67,25320.41047980673
10085,2016,46,129,43091.75729529649
10086,2016,46,17,54187.729946243046
10087,2016,46,37,29481.361123950883
10088,2016,46,43,24551.240342270503
10089,2016,46,63,26614.422144046555
10090,2016,46,89,22492.103026341225
10091,2016,46,109,44012.46898333102
10092,2016,46,119,25869.062410864844
10093,2016,46,83,54702.21732568479
10094,2016,46,79,27085.229024220884
10095,2016,46,81,47860.9169028248
10096,2016,46,29,48546.52290282481
10097,2016,46,19,31608.780600158094
10098,2016,46,31,46385.69783604555
10099,2016,46,45,25704.901215023558
10100,2016,46,21,24675.163419186614
10101,2016,46,7,41894.38035081499
10102,2016,46,55,24826.44524045358
10103,2016,46,75,24566.677144046556
10104,2016,46,93,47611.194771783084
10105,2016,46,125,27002.25560155711
10106,2016,46,13,56874.76980094303
10107,2016,46,61,23427.598745604595
10108,2016,46,87,26634.518594875302
10109,2016,46,95,35144.05884409961
10110,2016,46,101,42156.448729125455
10111,2016,46,103,137504.44161835007
10112,2016,46,127,42270.98172369459
10113,2016,46,97,24724.284535769213
10114,2016,47,31,60919.4018325197
10115,2016,47,47,56152.455300943024
10116,2016,47,67,37958.21597812216
10117,2016,47,73,61811.78677554831
10118,2016,47,91,49742.45940732245
10119,2016,47,103,51734.7549028248
10120,2016,47,111,49592.15899032332
10121,2016,47,127,26192.67235683366
10122,2016,13,167,48520.72192608672
10123,2016,13,195,47583.07623430164
10124,2016,13,277,53824.77823430164
10125,2016,13,263,44455.200162864356
10126,2016,13,273,50645.85946552348
10127,2016,13,319,43046.54949183152
10128,2016,13,243,55375.54404715755
10129,2016,13,299,55966.230856606315
10130,2016,13,315,52995.19803841448
10131,2016,13,155,56612.14811916981
10132,2016,13,5,43236.39710609217
10133,2016,13,33,56207.506856344706
10134,2016,13,53,47947.98864529474
10135,2016,13,87,57801.19699198685
10136,2016,13,137,55690.954743971626
10137,2016,47,45,52640.94768060259
10138,2016,47,65,183021.04600575444
10139,2016,47,139,28446.28627209856
10140,2016,47,185,50531.20079847275
10141,2016,47,163,159243.35061619928
10142,2016,36,95,52352.08243983192
10143,2016,36,35,60411.54099918637
10144,2016,36,83,158251.0311778654
10145,2016,36,33,59013.80766585304
10146,2016,36,81,410281.167
10147,2016,36,115,59836.090999186374
10148,2016,36,61,423007.19299999997
10149,2016,36,11,117352.61965551725
10150,2016,36,87,298946.3346488599
10151,2016,36,63,158972.48905831398
10152,2016,36,31,55500.482272870584
10153,2016,36,59,421997.033
10154,2016,36,97,35289.89105184098
10155,2016,36,17,60744.047665853046
10156,2016,36,45,151597.62660548018
10157,2016,36,103,420690.8053333333
10158,2016,28,69,54341.46678848776
10159,2016,36,75,151652.58759396194
10160,2016,36,117,136230.60119053532
10161,2016,36,7,157912.72934334923
10162,2016,36,29,244391.89799491438
10163,2016,36,105,58426.697726459104
10164,2016,36,71,165161.8233562065
10165,2016,37,87,60704.52844221497
10166,2016,37,67,186709.598619857
10167,2016,37,17,59036.79424363871
10168,2016,37,31,80710.14532950286
10169,2016,37,15,50084.37863438068
10170,2016,37,117,53083.34650785985
10171,2016,37,143,43790.01864744072
10172,2016,37,157,135707.80201832068
10173,2016,37,29,41122.93362321462
10174,2016,37,71,168478.16479356572
10175,2016,37,125,135054.36338117058
10176,2016,37,167,60335.89399918637
10177,2016,37,199,44020.74302782139
10178,2016,37,37,96178.46150462709
10179,2016,37,101,161962.8917026566
10180,2016,37,145,55320.58074397162
10181,2016,37,9,45287.89023430164
10182,2016,37,107,61529.60794221497
10183,2016,37,133,160691.9395853753
10184,2016,37,161,67975.57371999275
10185,2016,37,197,52867.6684458947
10186,2016,37,23,133573.6718299738
10187,2016,38,97,26818.468287923406
10188,2016,38,21,26540.137079723783
10189,2016,38,101,56433.88349918638
10190,2016,38,67,24799.822653717838
10191,2016,38,41,25880.63324328288
10192,2016,38,17,153954.56090276214
10193,2016,38,29,25981.133317033164
10194,2016,38,77,43942.97756880223
10195,2016,20,7,25055.32733297054
10196,2016,20,39,24787.625619785456
10197,2016,20,87,41538.79504053259
10198,2016,21,89,58045.148760910466
10199,2016,21,69,33609.837722369804
10200,2016,21,43,47032.93086471938
10201,2016,21,63,38324.519271490884
10202,2016,21,111,246357.660010526
10203,2016,21,123,44588.26457500347
10204,2016,21,161,44744.96904423553
10205,2016,26,101,47657.10945230496
10206,2016,26,119,34784.23921278082
10207,2016,26,51,49525.93496661819
10208,2016,26,107,59912.28971589919
10209,2016,26,103,59703.210999186376
10210,2016,26,133,46959.5353332091
10211,2016,26,137,46492.654250570115
10212,2016,26,31,53804.244312857074
10213,2016,26,95,44434.08047768944
10214,2016,26,99,242487.21350640786
10215,2016,26,155,115870.10403051725
10216,2016,26,13,49514.890485707205
10217,2016,26,29,48711.35577130874
10218,2016,26,45,146940.97888104335
10219,2016,26,53,48546.35232849685
10220,2016,26,47,56703.898550943035
10221,2016,27,93,43598.00320107783
10222,2016,27,113,43495.37573619356
10223,2016,27,131,59121.843499186376
10224,2016,27,167,25015.47943483062
10225,2016,27,125,29697.520295007555
10226,2016,27,27,58546.85177287059
10227,2016,27,43,46184.807269223435
10228,2016,27,45,27420.862428792276
10229,2016,27,75,26064.39092538274
10230,2016,27,119,50697.366141754996
10231,2016,27,135,43536.68316674911
10232,2016,27,143,41323.32120442315
10233,2016,27,165,44207.89093674253
10234,2016,27,5,55327.54855094302
10235,2016,27,11,25975.345352004355
10236,2016,27,15,44577.02704605051
10237,2016,27,21,49348.808689613186
10238,2016,27,49,55365.92549918636
10239,2016,27,57,45974.333212494894
10240,2016,27,63,27042.570641605347
10241,2016,27,91,44876.43271808243
10242,2016,27,105,43329.557853711725
10243,2016,27,115,47278.97355094302
10244,2016,47,147,88661.60301604038
10245,2016,47,51,57054.786832519705
10246,2016,47,9,158541.88265971674
10247,2016,47,21,52018.95901393591
10248,2016,47,19,68098.30704679013
10249,2016,47,57,44481.27838029886
10250,2016,47,55,45287.89023430164
10251,2016,47,97,58957.8167205714
10252,2016,47,99,53095.7164106383
10253,2016,47,113,135521.5695581623
10254,2016,47,115,44964.24316359457
10255,2016,47,133,38275.44287350472
10256,2016,47,137,28430.405423450797
10257,2016,47,181,51559.43268421342
10258,2016,47,187,294738.00975780573
10259,2016,47,3,56365.07115253014
10260,2016,47,59,67250.8882755483
10261,2016,47,35,62392.1167755483
10262,2016,47,175,26844.60783393312
10263,2016,47,25,57045.0667277657
10264,2016,47,81,44422.01341611982
10265,2016,47,85,44558.590272098576
10266,2016,47,141,67240.3179760903
10267,2016,47,155,141525.8938882707
10268,2016,47,161,46121.22112481189
10269,2016,47,23,43930.69717812584
10270,2016,47,39,35813.80393389382
10271,2016,47,87,34352.63886585664
10272,2016,47,109,54601.34005607738
10273,2016,47,145,61048.97627554831
10274,2016,47,11,135353.40581128173
10275,2016,47,63,61201.8189760903
10276,2016,47,173,26977.093560623834
10277,2016,47,71,47482.63116359457
10278,2016,47,43,54499.956106203914
10279,2016,47,129,44646.446730431904
10280,2016,47,123,56617.26887884593
10281,2016,47,79,52184.80768060259
10282,2016,47,33,44827.95338320969
10283,2016,47,95,54193.28773529697
10284,2016,47,93,249455.1065007221
10285,2016,47,107,60596.300549232525
10286,2016,47,117,47643.49623430164
10287,2016,47,143,52960.304958380366
10288,2016,47,151,40910.11012273302
10289,2016,47,1,61910.76544363082
10290,2016,47,49,32401.076151310102
10291,2016,47,53,60999.042215899186
10292,2016,47,69,50891.19938159724
10293,2016,47,105,59926.74183251971
10294,2016,47,149,172197.44590795547
10295,2016,47,159,43718.177719014835
10296,2016,47,189,158912.98643265956
10297,2016,47,171,51960.92422129524
10298,2016,35,27,45313.349128090136
10299,2016,35,5,63409.317389779746
10300,2016,35,25,64984.47602826723
10301,2016,35,49,182060.70076050807
10302,2016,35,59,49245.27745103799
10303,2016,56,31,44386.26685279389
10304,2016,56,33,53340.55477178307
10305,2016,56,3,42958.41739507587
10306,2016,56,11,24495.1136166488
10307,2016,56,29,50926.65477178307
10308,2016,56,1,56947.6299028248
10309,2016,56,7,41043.40779267831
10310,2016,56,15,43514.661902526794
10311,2016,56,41,43229.41312502126
10312,2016,56,43,43114.98253588023
10313,2016,56,17,24787.948692813865
10314,2016,56,13,63836.15487724201
10315,2016,56,35,29512.36922499684
10316,2016,56,45,25484.405671987493
10317,2016,13,191,43693.11976988344
10318,2016,13,207,47787.799056271324
10319,2016,13,265,48681.42786055211
10320,2016,13,29,56330.20479394428
10321,2016,13,39,61762.26016585303
10322,2016,13,79,45271.99986426211
10323,2016,13,69,57883.48210653371
10324,2016,13,123,48035.972013935905
